,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
ERR3447035,9.6819,8.1795,7.469,8.5946,9.1747,4.4912,5.789,5.8651,6.8228,7.7996,6.5889,3.1382,6.2297,5.1206,9.4069,7.7321,6.2049,7.1792,6.489,5.906,9.2038,5.6311,8.0931,0.357,7.4617,0.2915,3.8456,8.726,5.6772,5.9222,2.7217,4.781,1.7317,6.6113,5.4655,3.9527,4.3086,6.1227,4.4226,2.929,1.937,7.9875,4.0064,0.0,6.5221,1.8895,4.4409,5.2219,0.5727,4.003,0.0,5.4711,0.3717,3.5989,3.8755,6.7869,5.9806,0.0,2.3809,5.8337,2.8942,0.0459,5.7829,3.2102,3.4408,4.1061,3.5787,4.2029,0.0,0.7802,2.7549,8.0507,1.4887,0.0,6.5644,1.0534,1.2364,4.438,0.0,2.9179,2.5116,3.7365,3.2776,0.0,6.7878,0.0,0.0,3.2661,1.7358,0.5647,7.6761,1.1278,2.9325,1.6332,0.0,0.6136,0.0,0.1382,4.2898,0.0,1.8936,0.9887,0.0,2.6829,3.6746,0.4098,4.2903,6.7422,4.5849,4.4822,3.202,3.4658,1.4206,0.0,0.0,0.0,1.5526,5.3106,4.7903,0.0781,1.0664,0.0,0.0,0.0,0.4166,0.2834,0.0,0.0872,0.4767,2.8181,0.0,0.0,0.2176,1.2809,0.0,0.7109,0.286,2.7334,0.596,0.0,0.0,0.2025,0.0,0.0,0.0,0.0,0.0,0.4161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447036,10.4093,7.7408,7.5261,9.53,8.3966,1.8614,5.8507,7.3152,7.3643,8.783,4.0581,3.344,6.3375,3.818,3.4321,7.5919,4.3124,7.8158,6.8505,5.2433,8.2898,7.0601,6.9885,0.0,8.1376,2.4047,4.0774,6.9165,6.2699,7.782,3.3451,0.497,0.2968,7.9024,5.1525,4.9713,2.6195,7.2139,1.7795,5.4182,6.9532,7.7074,7.2947,4.0894,5.3424,3.7751,5.5896,4.5814,2.6024,6.5167,0.0,4.2869,1.7977,2.3244,1.9367,2.7791,3.3518,5.8012,0.0,4.8821,2.1816,3.235,4.4004,4.7039,5.7677,5.512,2.6778,5.6981,0.0,5.4962,4.8704,5.1468,2.2513,0.0,5.4851,1.0131,2.0132,5.8583,5.0135,3.4554,3.7855,2.2579,0.3997,0.0,3.8574,0.0,0.6109,3.786,0.7824,5.8699,4.007,7.0407,1.5332,0.0,0.7259,2.4539,0.4796,2.2501,3.1669,0.3033,1.5287,2.296,0.0,3.9854,3.7177,2.0717,3.1209,4.7359,3.4175,5.3834,0.0,5.4939,0.0,0.0,0.0,0.0,5.7474,3.2149,0.0,5.114,0.0599,0.0,0.1947,3.8638,1.3444,2.6101,0.0,0.3207,1.1197,2.9004,2.3802,0.1299,0.0,1.9212,2.3639,0.7383,0.1137,2.6147,3.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4223,0.0,0.0,1.0246,2.0744,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447037,9.1702,8.5491,0.0,7.9391,7.9884,1.7953,6.8747,3.2456,6.6779,7.1346,7.132,3.1254,6.7903,5.4239,9.024,8.5476,7.5079,6.7938,6.8803,4.5253,7.3924,2.7031,6.005,0.0,6.4525,1.5259,2.2852,5.7927,4.245,7.6275,0.0,0.0,0.0,0.7162,2.5562,0.8507,2.0697,3.9304,4.5273,2.468,0.7825,5.0946,0.9006,5.6691,5.1374,3.4764,5.9357,6.1878,0.0,4.9112,0.1195,4.3658,0.0,0.2295,2.8857,4.7385,6.2198,0.0,1.6063,5.6549,2.5914,0.0,4.3495,5.6452,3.3633,3.6009,3.0232,3.9469,0.0,0.0,0.0,6.7688,2.9288,0.0,3.4239,0.7871,0.0,4.9567,0.0,0.6427,0.0,2.757,0.0,1.8414,4.5781,0.0,0.0,2.8161,0.0,0.3032,3.813,0.0,1.1369,0.0,0.0,0.0,0.0,0.0,2.6787,0.0,1.0926,1.7895,0.0,2.8661,3.2421,0.0,0.0,6.3566,2.7566,0.0019,0.0,3.5964,1.608,1.5414,0.0,0.0,0.0,4.373,0.3408,0.0,0.0,0.0,0.0,0.0,1.5645,0.0,0.0,0.0,1.8015,2.6448,0.0,0.0,0.5434,0.3725,0.1564,1.071,1.1441,0.0,0.4228,0.0,0.0,0.0,0.0,0.0,0.6904,0.0,0.0,1.3003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447038,7.7673,7.6235,7.4046,9.0241,7.6191,4.1298,3.6462,7.0406,4.3523,8.4787,6.8088,0.3437,8.4547,7.3783,2.5161,8.3611,3.4318,6.89,6.1663,4.1217,6.6243,6.2111,5.2509,0.0,7.212,0.0,5.85,7.2825,3.7183,6.0354,7.0099,0.0,0.0,5.6437,3.9045,5.9367,3.8001,5.0661,5.485,6.0967,4.81,6.2205,2.2761,0.5473,5.9681,3.5711,6.0985,4.3337,1.5754,3.8666,1.0328,3.1199,4.6979,3.9541,4.4166,2.6471,0.6237,6.9605,0.0,2.8818,1.7941,3.5677,2.3433,5.825,2.8569,3.5959,4.2245,5.7747,0.0,5.5546,0.0,3.6486,3.2745,0.0,7.2038,0.0,0.0,5.6784,2.3367,0.0,1.4409,4.4321,6.5758,0.0,4.3553,0.0,0.0,4.8386,1.3855,5.8244,3.4167,4.9165,0.0472,0.0,0.6569,0.0,0.0,1.5823,2.8794,0.0,2.2268,2.2534,0.0,2.7615,1.3069,0.0,5.9646,0.0,0.106,1.1719,0.0095,5.4553,1.9099,0.0,3.2543,1.8391,0.0,2.6931,0.0,0.0,1.9416,0.0,1.6704,1.3456,1.4494,2.5618,0.0,0.0,0.0,3.6574,0.0,2.5232,1.0407,1.0683,1.6371,1.8101,0.0,0.5454,2.4073,1.3184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3326,0.0,0.0,1.9401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661,0.0,0.0,0.0,0.0,0.0817,0.0,0.0,0.0,0.0,0.0,0.0,0.579,0.0
ERR3447039,9.3038,9.7121,8.7395,8.0778,9.3428,4.7793,7.8931,6.295,5.3978,8.6325,6.4037,3.2961,8.3401,6.5108,1.9347,7.5698,5.0335,9.1402,8.3204,6.7037,9.2625,4.2849,7.3986,7.1863,8.5725,0.7092,6.2193,6.4138,4.2835,7.6579,0.9605,4.1514,1.2151,6.4949,6.3348,3.6928,3.4884,7.0274,0.1447,3.1562,7.516,8.0159,4.2832,0.0,5.8691,0.0,4.8079,4.808,1.3622,3.5133,0.0,5.0399,0.0,4.409,4.0318,3.7544,1.5248,4.7436,0.0,4.6708,1.4237,4.9789,3.2035,5.2682,3.2264,4.5917,5.6196,4.6363,0.4417,4.1435,0.0,2.6422,4.1183,2.6791,6.213,0.1383,1.9816,5.7356,0.0,4.4752,3.2345,4.9211,1.3502,2.1054,4.6533,0.0,0.0,3.8429,0.972,3.4558,3.8393,0.0,0.3371,0.0,0.5753,2.1936,0.9608,0.0,2.6057,0.8441,2.697,4.3454,0.4915,3.328,0.6802,0.0,4.8051,2.8301,4.5546,0.7126,0.0,1.1647,1.0985,0.0,0.0,2.0932,0.3868,4.6375,2.3713,0.8337,1.1857,0.6602,0.0,0.0,1.6324,3.093,1.5224,0.0,0.0,3.6155,0.0,0.0,1.2863,0.24,2.492,1.635,0.0,0.0,3.5345,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,3.3392,0.0,0.0,1.1064,1.9969,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447040,9.055,9.1529,2.4346,8.0797,7.9397,5.916,8.3368,4.9202,7.4243,5.8595,8.5156,0.0,7.0096,6.4839,0.0,2.3184,7.2343,7.5613,6.6734,6.5164,3.9065,7.1981,5.1322,0.0,1.9974,1.708,0.87,7.7149,0.0,7.3949,7.7516,4.9827,0.7189,0.0,6.0039,3.1971,0.4882,5.9594,4.4212,6.595,0.0,4.4949,4.1135,0.0,1.2014,8.242,5.0428,5.4926,0.0,7.7445,1.7285,5.5471,8.4495,0.9493,4.9513,0.2442,4.6852,0.0,0.0026,0.4024,7.8348,0.0,2.8623,1.1411,4.3005,0.0,3.4824,4.6101,0.0,0.0,0.0,0.0,0.0,2.0053,6.3299,3.3677,0.0,6.1077,0.0,0.0,0.0,0.3023,0.0,0.0,1.8052,6.3061,0.0,1.6855,0.0,0.0,0.7763,0.0,0.3126,0.0,3.5118,0.0,0.0,2.0131,2.9532,1.8492,0.0,0.1043,0.0,0.7576,5.4002,2.0213,0.0,0.0,3.7947,0.8018,4.5036,0.0,0.518,4.1166,0.0,0.0,0.0,0.7885,0.0,3.7322,0.0,0.0,0.0,0.0,0.8199,1.6593,0.4207,2.0015,0.7857,1.9887,0.0,0.0,2.8123,0.0,0.0,0.7633,4.2151,0.0,2.4563,0.0,0.0,3.479,0.0,0.0,1.0921,0.0,0.0,0.0,0.0,0.3678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447041,8.6399,7.8436,6.6615,7.0428,6.7461,7.9665,4.4403,7.0916,8.1265,6.8355,3.7668,2.6953,6.0736,3.5705,7.9366,5.6697,2.4049,6.0972,7.2217,5.1821,8.639,7.2881,8.4652,5.3974,7.4073,2.2619,5.7288,7.6056,7.2366,6.4469,0.0,8.2746,3.191,7.8734,5.2061,2.3557,2.791,7.6599,5.3618,3.6031,0.0,7.9381,0.0,0.0,5.0037,4.3415,2.8371,4.439,0.0,3.9325,0.0,4.7717,4.6443,0.0,4.1459,3.375,3.4504,2.112,2.8662,4.3614,1.8281,2.9411,5.8454,5.124,2.3105,4.1298,2.5646,5.5657,4.6111,3.5568,3.6493,0.0,5.4488,6.0392,5.5687,0.0393,0.0,3.9154,0.0,2.6575,0.0,1.3169,2.2277,0.0,4.0818,0.0,0.0,2.8416,0.0,0.0,4.7336,0.0,2.3003,0.0,0.6934,0.6554,0.0,0.0,2.0274,3.1092,3.1897,0.0,0.5512,1.6291,5.9172,3.7259,5.9874,4.762,3.4263,2.5302,0.5746,1.7481,1.0974,1.8851,0.0,2.6751,2.2123,3.8805,1.5526,0.0,1.9947,3.2348,0.0,0.5617,0.6321,0.0,0.0,0.0,0.2995,4.338,0.0,0.0,0.2704,3.3477,1.9213,1.121,0.0,0.0,0.4927,1.4499,1.8196,3.5651,0.0,0.0,0.0,0.0,0.0,3.3442,1.3191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9248,0.397,0.0,0.0,0.0,0.0,0.2004,0.0,0.0,0.0808,0.5081,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447042,9.4844,9.9852,1.7091,8.6621,9.2183,3.6802,8.3102,8.7709,2.2446,7.9303,9.4639,0.0,8.4174,8.2932,6.9699,7.6306,8.6804,7.9747,8.8888,7.4329,8.6826,7.5992,8.0231,1.339,5.9478,0.0,7.859,6.5285,6.447,7.099,2.9186,1.9783,2.606,2.1939,4.6274,5.2391,5.6528,5.0682,0.6336,2.561,0.0,6.2578,7.083,0.0,4.1228,5.6863,6.8542,6.6306,0.0,3.1397,0.0,5.2579,0.2071,4.7111,3.7511,6.2639,6.2241,1.7983,0.6222,4.4346,4.1665,3.9445,4.7115,7.4862,6.4047,3.9387,5.4114,5.3701,0.0,0.0,0.0,0.3782,5.7442,2.3246,5.4954,7.6463,2.7566,4.1432,0.0,3.0047,0.0,5.9452,0.0,0.8909,1.1468,0.0,0.0,6.5049,0.0,2.4035,0.0,0.0,0.4423,0.0,0.0,1.6755,0.0,0.0,3.5052,0.0,5.4535,2.8653,0.0,1.9381,3.3531,0.2265,4.2256,0.0,5.5958,0.0,0.0,0.0,0.4425,0.0,0.0,0.0,0.0,3.819,0.0,1.6642,0.0,0.0,0.0,4.3456,2.774,0.0,0.0,0.0,1.9869,2.0133,2.5203,0.0,1.5911,0.0,2.907,0.0,1.7202,0.0,0.3537,0.0,0.4284,0.1181,0.0,0.0,0.0,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297,0.0
ERR3447043,8.9597,8.3286,7.2409,8.2131,9.4635,0.4851,7.2176,4.4857,6.4855,7.4187,7.7084,0.0,6.1128,7.1687,8.5202,7.0205,7.6829,7.1235,6.9924,3.0333,10.4665,5.7221,8.3073,2.0816,6.5809,0.4875,6.7487,6.3836,5.0819,6.9784,0.4362,0.4543,0.0,2.848,6.3801,3.2593,1.2398,7.1554,3.5411,2.442,0.0,7.3575,0.2686,0.0,1.2412,7.1567,2.138,6.3227,0.0,7.2885,0.0,5.1886,1.0699,0.6294,5.6316,5.7947,5.5896,0.0,0.0845,5.1502,5.6072,0.0,6.9851,6.8716,3.9962,3.0461,4.6993,7.2623,0.0,0.0,0.6905,0.5672,2.7773,0.5782,5.6036,0.0,0.1109,5.7481,0.0,1.5128,0.0,2.8102,0.0,0.0,3.897,0.0,0.0,3.2383,0.0,0.0,0.0,0.0,1.8791,0.7676,0.0,0.0,0.0,0.2983,5.6949,2.295,0.672,0.0,1.3606,2.6479,6.2948,0.0,1.7351,0.0,3.6978,0.7329,0.0,3.0332,0.1697,2.0881,0.0,0.0,0.0,0.8462,0.0,0.0,0.0,0.0,0.6862,0.0,1.8095,0.0,0.0,0.0,0.2287,2.3559,0.0,0.0,2.1651,0.0,3.965,2.5272,2.7112,0.0,1.7949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4414,0.1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2267,0.4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447044,9.3183,8.5386,2.7285,7.3356,9.7625,8.4191,2.9191,6.7319,7.6244,7.5952,7.5762,2.158,8.3177,5.7671,0.7823,7.8422,7.5728,6.2143,8.1194,8.472,8.4357,5.7073,8.5068,4.4698,8.9494,0.2062,3.5254,5.9884,5.7826,6.3921,5.4508,1.238,1.9796,1.1208,3.6771,2.6202,3.2786,7.4818,6.5886,7.8835,0.0,7.438,4.141,0.0,2.1521,1.1069,5.9953,6.4374,0.0,4.9928,2.9127,6.1428,0.0,1.2174,5.3833,0.3677,6.921,0.0,0.7529,4.4898,1.3935,0.0,4.0613,4.0837,3.6054,1.0597,2.3689,5.0655,0.0,0.0,0.0,0.0,5.1554,4.2628,5.7086,0.0,4.3205,6.1729,0.0,4.5789,0.5964,3.5848,0.4291,0.0,0.0281,0.0,0.0,5.5539,0.0,2.8008,0.0,0.0,3.0615,0.0,2.4758,0.0,0.0,1.0361,2.6896,0.0,3.7256,4.092,2.7403,2.8059,4.7624,0.0,0.0,5.2357,6.0913,0.4683,0.0,4.0263,4.4358,2.565,0.0,4.0561,3.3658,3.706,0.0,0.0,0.0,0.0,1.9297,2.7869,1.2791,0.0,2.9082,0.2932,1.3281,2.756,0.0,1.1722,1.6116,0.0,3.7268,3.2311,2.5351,0.0,0.4808,0.0,0.0,4.3689,0.0,0.0,0.0,0.0,0.0,5.048,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,1.2131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447045,8.3123,9.1843,8.5854,8.7679,7.9949,0.7936,8.1918,5.5772,4.1089,7.9237,6.5314,1.9787,8.4569,7.6924,8.3273,8.2527,7.0719,8.2153,7.6208,7.0856,6.3213,6.542,7.443,0.8123,6.3368,1.2796,2.7202,6.9705,5.969,6.1002,0.0,2.4054,0.6339,4.7597,6.4627,4.751,6.9649,5.6589,6.8069,2.6093,0.0,4.2531,0.9438,0.0,4.8327,3.6511,6.1682,6.1776,0.0,5.7881,0.0,5.1401,0.9192,0.5131,4.6694,7.0973,5.2125,0.0,5.387,5.5772,4.8048,0.0,6.861,3.0897,3.1887,1.8016,4.1863,7.2361,0.0,0.0,2.7396,0.0,5.4423,1.0449,5.2352,1.4171,0.6051,5.2795,0.0,2.7588,0.0,4.7096,0.0,0.7281,2.1464,6.766,0.0,5.3777,0.0,0.78,5.3229,0.0,2.1979,0.0,4.2912,0.0,0.0,0.9814,6.3042,2.1523,1.3433,1.4134,0.1077,3.4422,6.1969,1.5851,2.2555,0.0,3.7049,1.2613,2.6014,5.2898,1.367,2.6061,0.0,0.0,0.0,5.244,0.0,0.3454,1.546,0.0,0.0,0.6523,2.4615,0.0,0.0,2.9689,4.349,2.5955,0.0,0.0,0.0,1.4626,3.3944,0.033,3.1498,0.0,2.8912,1.0125,2.6813,0.4773,0.0,0.0,0.8719,0.0,1.4766,0.0,1.4793,0.4345,0.0,0.0,0.0,0.4297,0.7851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447046,6.1833,7.5011,1.6741,4.6379,3.3693,5.7058,0.555,6.2453,1.2099,4.8665,3.6963,0.0,5.7776,3.4904,3.1744,5.2123,5.144,5.711,6.8852,4.7132,1.3388,5.9675,0.8535,0.0,0.0,0.0,4.5723,2.7256,0.0,0.0,0.0,0.0,2.241,0.0,0.3246,0.9936,5.1466,0.0,0.0,4.7325,0.0,0.0,4.2107,0.0,3.9555,0.372,0.0,2.4877,0.0,0.0,0.0,1.3768,5.6159,0.0,0.8066,1.2546,0.0,0.0,4.537,0.0,0.0,0.0,0.8573,0.0,1.7841,0.0,0.6548,1.0019,0.0,0.0,0.0,3.8142,0.0,1.3316,4.1246,3.156,0.0,0.0,0.0,0.0,1.6056,0.249,0.0,0.0,0.0,0.0,0.0,0.5314,0.0,0.2029,0.0519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8842,0.0,0.9911,2.1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7191,0.4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454,0.0,0.0,1.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447047,10.4025,8.0855,0.0,9.3638,9.1574,1.374,7.0113,6.4336,4.4873,7.5611,3.4859,8.9378,4.3366,5.1515,6.7762,5.6723,5.7998,6.6427,7.2457,5.5819,6.8394,6.9488,6.3774,5.8809,8.1106,0.0,3.0025,5.7189,6.491,8.1468,4.7069,0.0,3.6308,7.1083,4.5263,6.2992,5.5835,6.2398,6.3255,2.6024,5.7257,5.6842,7.6081,0.0,7.1771,5.7896,6.9842,4.3544,0.0,1.4834,0.2413,6.1485,0.0,3.3167,0.8781,6.0304,5.6497,0.0,2.24,5.9058,2.2487,0.0,4.8324,6.0359,3.3143,4.923,4.7187,2.9015,0.0,0.0,0.496,1.0699,5.3322,0.0,5.8626,0.0,0.0,4.3049,0.0,0.4546,5.7375,3.4339,0.0,0.0,3.9277,0.0,0.0,2.1084,0.0003,5.1494,7.0089,1.5959,2.973,7.0128,0.0,0.0,2.9314,0.8737,5.1272,1.9198,2.9085,5.7655,0.0,2.9189,3.0215,0.9303,1.8762,6.6601,2.6478,1.9724,0.0,0.6245,0.0,0.6416,2.7037,0.0,0.0,4.2867,0.0,0.0,1.8688,0.0,0.0,0.0,1.4741,0.0,0.0,0.0,0.1798,2.5178,0.0,0.0,0.0,0.6119,0.3704,0.0,2.2728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1803,0.0,0.0,0.0,0.8637,0.0,0.5498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447048,8.882,8.8144,7.0265,8.0774,7.9284,6.6431,5.4692,7.725,1.1527,8.4159,5.7953,2.9088,7.5338,6.5521,7.5501,8.0518,6.555,6.637,8.2221,7.6605,9.1364,5.9776,8.3094,6.3077,7.4481,0.2773,6.4187,4.9751,1.202,4.8495,0.1451,2.5822,4.2863,5.2461,5.3751,3.8291,8.3691,6.8964,6.6539,4.2698,8.1313,3.5982,5.2669,0.0,7.2024,4.3468,5.2217,7.1297,0.4198,5.4014,0.0,3.2611,0.0,1.3232,5.2587,0.8538,5.9673,0.0,4.0888,6.0102,1.4944,0.0,4.7316,5.9495,2.5791,4.6055,3.4951,6.0838,0.9495,0.0,1.125,0.4938,5.7188,4.2212,5.6947,0.1767,2.9672,5.7525,4.4192,1.7582,1.039,3.9774,3.012,2.9914,0.431,0.0,0.0,6.3552,0.0,1.6783,5.8492,1.0875,1.7337,0.8713,1.6743,2.0254,0.0,2.0173,6.0079,1.5478,3.2944,7.4696,1.5583,2.2544,4.825,0.4091,5.1445,6.3065,3.7598,0.9689,0.9261,3.1556,3.5417,4.2481,0.0,1.4554,0.0,1.1732,0.3146,1.6029,0.6364,0.0,0.0,1.6808,2.3067,2.4142,0.0,2.6391,2.2851,3.1936,2.7818,0.0,0.5262,4.7045,4.4606,1.5582,1.5994,0.0,5.0687,0.0,0.0,0.0,1.3928,0.0,0.0854,0.0,0.0,3.2872,0.8361,0.0,0.0,1.1127,0.0,0.7248,1.473,0.0,1.1785,0.0,0.5989,0.0,0.0,0.0,0.0,1.0592,0.0,0.0,4.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447049,9.1669,9.0742,0.8016,8.6412,9.3794,3.8055,8.0208,4.8746,5.5637,8.3638,7.213,3.3316,7.3904,6.2126,3.3607,7.1961,7.1644,7.2803,7.1665,7.1638,8.4585,7.0359,8.1707,7.2921,7.4957,0.0,3.0902,6.8376,6.0249,7.1338,6.557,2.0134,1.1979,0.2436,5.0468,7.3615,3.7043,7.4874,7.0194,5.8017,0.8041,6.5302,7.8863,0.0,7.1662,7.27,5.0903,6.2422,0.0,5.7885,0.0,5.9292,0.0163,3.3381,3.415,6.2167,6.1329,0.0,0.2493,6.5825,3.063,2.8308,4.8922,3.2919,5.2749,5.852,4.3314,5.8752,0.0,0.0,1.0385,5.4315,1.1166,0.0,6.5899,6.1279,1.0585,4.2519,0.0,0.3664,4.5034,3.5701,0.0,0.0,5.5291,2.4357,0.0,3.3545,0.1228,5.1437,6.1169,1.4296,0.0,3.9776,0.0,0.1319,1.2475,1.8761,5.8195,0.732,4.1311,3.3281,0.0,2.7663,0.8952,0.0,3.4917,5.4916,5.5057,3.3188,0.0,3.0766,0.3428,1.6365,0.0098,0.0,0.0,5.8854,2.4823,1.1252,0.0,0.0,0.0,0.0,0.4261,0.1986,0.0,0.3516,0.8349,4.0103,0.0,0.0,1.8779,0.0,0.6909,0.1508,3.4731,0.0,0.3068,0.0,0.0205,0.0,0.0,0.0,0.0,0.3829,0.0,0.0,0.0,1.7193,0.3326,0.9932,0.0,0.0,0.4956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289,0.0
ERR3447050,8.6066,8.0161,8.3861,9.2218,8.6065,7.394,6.4016,7.0337,7.4268,8.0118,2.6192,4.3347,7.0427,5.865,1.6255,6.44,3.9963,7.0389,6.4447,6.5981,6.4634,7.2674,7.0592,6.4622,7.2162,0.7072,0.3174,6.683,5.8988,7.1592,7.5862,1.801,6.9347,4.5164,4.1131,6.3495,7.1795,6.2046,6.257,2.6317,4.92,5.698,6.5729,3.0903,5.6461,6.6697,2.7211,5.5565,0.0,4.8513,5.909,1.0401,0.6887,2.1213,4.0003,6.8266,4.0002,0.0,4.4262,5.4984,4.3741,0.0,3.9504,6.7244,4.2196,3.4037,3.5092,3.9339,0.0,4.1466,0.0,0.0,5.0781,1.7833,5.4924,0.0,3.2149,5.5374,0.0,1.7423,2.0995,3.6767,0.1418,2.3821,1.1632,0.0,0.0,5.3723,5.1033,2.9892,6.6419,5.8837,4.3014,0.0,3.1523,0.0,0.0,4.0448,3.4766,1.8197,3.6336,6.3877,1.1552,3.9807,0.3442,0.5556,6.752,6.3602,5.3142,0.0,0.0,4.295,1.5273,0.4222,0.0,1.116,0.0,4.4298,0.0,0.0,3.7442,6.2837,2.3558,0.3977,3.6796,0.0,0.2608,4.021,2.3041,4.3088,3.1263,2.8758,0.6315,2.2453,0.3464,2.7889,0.0,0.0,2.5391,5.9303,0.481,1.6128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7556,0.0,0.0,3.4686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833,0.0,0.5796,0.0,0.0,0.0,2.4663,0.0
ERR3447051,8.4084,7.477,9.8228,7.9346,9.0135,1.333,5.3304,5.7293,2.4982,6.4766,5.9334,2.3686,6.0718,5.7494,2.3577,7.4677,6.0256,7.8733,5.1812,5.7151,8.3029,7.6455,7.1094,3.274,7.8459,0.0,5.4337,4.96,6.3584,7.8487,7.7334,2.5465,0.0,0.0135,5.4272,7.238,6.9152,6.3768,6.6841,6.6669,0.0,4.6456,7.0425,0.0,6.1412,7.3582,4.0038,4.8918,0.0,5.5506,0.0,5.2988,0.0,5.5158,3.9239,2.8136,4.7359,8.1575,1.5149,4.465,3.5362,0.0,3.3617,4.6647,7.2783,4.6028,2.4361,4.0422,0.0,0.0,1.5875,4.4113,4.0273,0.0598,5.6261,0.0,0.0,4.1419,0.0,0.3337,7.0377,3.9371,0.0,0.0,1.1466,0.0,1.9397,4.3092,0.2313,5.4441,0.0,0.0,0.0,0.0,0.0,3.6306,2.399,0.0,3.446,0.0,0.1926,5.1174,0.0,5.0288,4.4289,0.0,6.1435,3.9694,3.8596,1.5167,0.0,2.4278,0.0,0.1624,0.0,0.0,0.0,4.0214,0.0,0.0,1.1164,0.0,0.0,0.7641,2.0979,0.0,0.0,0.0,0.0,4.0652,0.0,0.0,1.1594,0.0,0.8122,0.6778,2.4631,0.0,0.4475,0.0,0.0,0.3515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9178,0.3941,0.0,0.0,0.0,0.5083,0.0,1.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
