,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
SRR2144043,1253.9119,1340.779,896.0078,1117.7512,862.4168,540.6682,600.0524,431.2076,771.9691,708.5713,692.1545,169.3278,432.6632,313.938,406.3412,420.8069,305.9976,338.9818,586.8378,410.0723,635.5916,402.7309,699.5818,54.6377,354.8329,7.1073,177.6395,279.3898,59.6027,161.484,107.5719,68.8883,0.0,0.0,238.8101,51.5854,229.1509,94.4853,0.0,468.469,190.1847,84.9169,151.3303,45.368,233.6543,0.0,38.439,148.3186,23.234,0.0,69.4955,68.7354,49.9533,57.0503,73.6819,19.3406,0.0,0.0,18.1753,14.6159,12.8072,106.3626,16.485,16.9334,0.0,0.0,28.6218,0.0,0.0,71.4389,482.222,65.1135,22.7102,40.7671,79.9738,7.0733,20.0859,0.0,154.3509,34.455,19.0519,13.7666,0.0,58.3973,16.2679,88.5514,0.0,70.6852,0.0,71.4417,0.0,118.8065,31.1176,0.0,1.8584,7.5301,0.0,0.0,0.0,81.37,8.7586,0.0,0.0,0.0,0.0,0.0,1.9962,0.0,0.0,3.8506,0.0,32.5454,12.0088,0.0,0.0,10.9836,0.0,0.0,6.6261,1.4743,0.0,0.0,0.0,9.6804,0.0,34.2842,2.5726,0.0,0.288,0.0,0.7007,0.0,0.0,0.4275,0.0,1.3097,2.47,0.0,0.0,17.7047,0.0,0.0,0.0,0.0,0.073,0.5131,5.6289,2.011,0.0,0.0,7.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5655,0.0,0.0,0.0,3.7198,0.0,0.0,19.1234,0.0,9.5004,0.1796,5.4387,1.2523,400.4175,0.0,12.0799,0.0
SRR2144070,2693.6067,2570.2346,1994.4408,2411.0127,1873.3438,1235.9768,1274.5929,780.6786,1582.3129,1535.7819,1214.0504,497.6196,762.345,584.9572,1052.8307,832.0442,416.129,810.322,1238.7648,677.8286,1423.7504,1061.207,1538.9243,150.424,753.6054,164.5406,243.8103,564.5492,267.019,453.2979,329.2178,106.09,0.0,128.3429,290.3732,274.5702,304.5036,333.689,151.5612,853.5087,195.145,335.5367,197.5939,76.0896,359.0576,164.2707,121.7396,264.9827,7.4827,69.9131,41.5056,130.415,119.4029,142.3068,86.1896,68.4599,54.7078,98.1952,41.1396,125.8754,76.1074,207.9555,106.742,79.3629,80.5924,59.5138,97.9551,56.9059,0.0,0.0,1457.0376,153.4497,50.7044,0.0,122.7918,29.2755,50.0752,102.3425,110.0961,52.4452,47.4452,43.0814,9.0161,57.0944,48.4949,133.5794,19.1193,87.0712,0.0,90.5855,75.3792,196.4179,44.4636,0.0,0.0,6.1421,0.0,0.0,11.8985,49.413,14.7673,0.0,0.0,0.0,17.2807,10.5812,18.0589,0.0,16.7381,7.6188,0.0,35.9698,13.9508,0.0,0.0,11.0975,0.0,36.361,33.0153,6.7028,0.0,0.0,0.0,7.4242,0.0,30.0791,1.0262,7.1325,0.0,5.6494,3.6899,0.0,0.0,2.872,0.0,0.8612,5.4688,0.0,2.3261,17.1111,1.8242,0.0,0.0,0.0,1.4312,0.0,8.854,4.37,0.0,0.0,5.9768,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,1.4119,0.0598,0.0,0.0,3.8073,0.0,0.0,9.851,0.0,7.704,0.0,5.378,0.9551,389.883,0.0753,7.7277,0.0
SRR2144071,2110.853,1792.9296,1460.3469,1804.827,1355.7428,775.0299,941.2974,400.4545,1179.3429,1116.7163,739.4908,334.2373,391.5082,364.1357,897.3495,533.2434,158.2928,588.948,932.8888,340.6859,1053.173,884.4171,1252.0282,75.6081,585.3042,114.2592,38.3563,582.1521,164.9698,317.2293,208.8804,56.011,0.0,83.1498,75.2801,183.3351,175.4776,241.8902,107.4821,672.6842,3.466,238.4703,102.8013,102.975,261.9849,187.3036,29.3121,130.8909,0.0,108.9686,0.0,70.6418,7.7951,191.9903,111.8623,11.2809,105.2038,33.9049,0.0,185.1224,148.2873,154.4949,97.3113,12.1548,79.1712,64.4326,60.301,77.0234,0.0,18.708,756.2383,206.7895,29.9567,0.0,13.6376,3.2957,25.7577,61.1786,0.0,0.0,37.5766,0.0,3.0743,72.5604,5.2583,211.2946,0.0,0.0,0.0,57.5432,93.2731,140.6348,56.0669,0.0,0.0,0.0,0.0,0.1059,0.0,67.997,2.5628,0.0,11.4766,49.2109,37.8985,116.1835,2.9732,0.0,0.0,31.1951,0.0,15.5997,0.0,5.0101,0.0,0.0,0.0,101.6889,44.2072,0.0,0.0,3.1087,0.0,0.0,0.0,18.2235,3.6117,8.006,1.4903,0.0,1.8946,8.856,0.0,7.0278,0.0,0.0,3.5105,0.0,6.9428,10.4767,1.6891,4.7558,0.0,0.0,1.305,0.0,6.8587,5.3138,0.0,0.0,0.0,0.2309,0.0,10.0678,0.0,11.8259,0.0,0.0,1.1191,0.0,0.0,23.1809,2.8269,8.5511,0.0,0.0,1.7445,3.3892,0.0,4.3466,0.0,282.5116,0.0,18.4151,0.3146
SRR2144073,1698.35,1533.1743,1168.16,1455.3757,1093.706,640.2594,759.0256,377.4962,982.1241,898.7302,672.5238,242.1857,370.6088,313.0251,677.3736,450.2653,189.7296,455.4023,755.8484,334.6799,836.349,666.631,991.5762,50.1698,465.6339,62.484,69.7124,458.1218,100.3726,229.9662,150.0767,88.9649,0.0,36.797,117.337,108.2508,179.3746,162.7978,47.6702,564.1616,57.753,160.6069,106.9268,88.6297,230.3852,100.0699,13.4317,125.356,0.0,70.1385,55.0818,53.1166,19.2057,165.5007,107.2272,0.0,63.2008,11.9713,2.941,117.629,104.9066,136.6496,60.0111,0.0,35.6634,32.2955,39.4155,48.4958,0.0,78.7084,576.4054,158.8378,23.7406,0.0,23.7603,0.0,24.6341,21.0978,35.6441,0.0,14.4966,0.0,8.1522,74.0616,0.0,189.3281,0.0,3.257,0.0,42.4563,45.5589,134.3084,50.5115,0.0,0.0,0.0,0.0,0.0,0.0,91.2441,3.1968,0.0,24.2656,18.1946,8.1388,89.9876,0.1025,0.0,0.0,25.0825,0.0,20.0416,0.0,0.0,0.0,0.0,0.0,58.6592,19.5897,0.0,0.0,0.0,0.0,0.0,0.0,24.3249,3.4951,0.6145,1.9483,0.0,0.4851,0.0,0.0,4.0811,0.0,0.0,2.1593,0.0,1.563,13.5882,1.2029,1.5912,0.0,0.0,0.4867,0.0,6.1321,4.2594,0.0,0.0,3.4452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3603,0.0,0.0,0.0,2.8763,0.0,0.0,0.0,0.5465,3.8259,0.3689,4.8799,0.5516,318.3494,0.0,8.0356,0.1092
SRR2144090,2841.9858,3273.8533,1991.9984,2485.1768,1930.7607,1833.5826,1203.8948,1270.3224,1704.105,1524.5925,1686.935,322.7307,1210.2416,645.8954,902.6779,935.3983,726.386,680.9974,1333.8579,1103.0706,1325.5872,997.9795,1451.0564,0.0,555.8745,0.0,545.7625,317.0293,72.3253,284.0911,161.0048,113.9344,0.0,0.0,567.4048,37.5846,390.474,99.7077,0.0,712.9142,454.0105,116.5608,308.3196,0.0,283.8854,0.0,56.3739,345.3446,7.9105,0.0,134.1823,44.8249,79.9506,243.7364,169.364,48.5851,0.0,0.0,55.8503,0.0,20.8815,0.0,0.0,15.0497,0.0,0.0,74.4938,0.0,0.0,0.0,2150.8062,0.0,40.341,0.0,159.8582,10.4593,39.206,0.0,239.9429,66.2746,0.0,17.4724,0.0,203.998,0.0,0.0,0.0,142.9774,0.0,45.197,0.0,0.0,103.7412,0.0,0.0,11.1276,0.0,0.0,0.0,200.5675,20.9566,0.0,0.0,0.0,0.0,0.0,15.6525,0.0,0.0,13.4485,0.0,66.4284,20.3187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3862,3.0249,0.0,4.5039,0.0,0.9896,0.0,0.0,0.0,0.0,5.3767,4.5474,0.0,0.0,47.8852,3.758,0.0,0.0,0.0,0.0,10.7715,1.1899,0.0,0.0,0.0,25.5769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4529,0.0,0.0,19.9439,0.0,31.8481,2.0765,3.1579,1.6463,613.0569,0.0,10.0627,0.0
SRR2144091,2971.9136,3453.0603,2083.0903,2598.907,2019.5507,1992.3826,1247.1473,1375.582,1780.9304,1589.3837,1775.7384,322.0242,1298.3397,665.8522,930.4097,972.9,751.2445,707.5595,1390.9398,1177.9208,1377.3439,1052.2368,1502.7576,0.0,560.6015,0.0,594.8446,299.1411,61.4278,284.7694,154.0709,112.7965,0.0,0.0,584.6028,25.4406,399.2775,89.2902,0.0,720.6722,466.4274,106.0153,317.4006,0.0,279.1394,0.0,49.6491,358.5528,6.4484,0.0,139.3456,37.4766,82.6661,279.8953,167.8907,58.5286,0.0,0.0,66.1382,0.0,15.7174,0.0,0.0,8.4243,0.0,0.0,83.4572,0.0,0.0,0.0,2355.1294,0.0,52.2216,0.0,156.9194,9.8504,41.4151,0.0,241.1252,62.739,0.0,14.7822,0.0,238.4589,0.0,0.0,0.0,138.3562,0.0,37.0496,0.0,0.0,124.3249,0.0,0.0,19.9986,0.0,0.0,0.0,208.375,21.4385,0.0,0.0,0.0,0.0,0.0,27.866,0.0,0.0,15.0079,0.0,63.1785,21.256,0.0,0.0,2.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9793,3.8034,0.0,5.0834,0.0,2.0805,0.0,0.0,0.0,0.0,6.297,5.4075,0.0,0.0,47.316,4.7133,0.0,0.0,0.0,0.0,14.3766,0.0,0.0,0.0,0.0,29.0827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052,0.0,0.0,27.7159,0.0,35.8369,1.6852,0.0995,1.2553,649.9853,0.0,18.1615,0.0
SRR2144092,4736.975,4260.7383,3481.6497,4175.06,3216.9653,2228.3403,2145.414,1216.7495,2765.2754,2619.3445,1865.1742,903.3149,1151.5979,867.5004,1995.1586,1321.8661,476.4232,1405.4576,2126.3193,976.4113,2462.058,2020.8104,2715.2354,229.6021,1243.375,347.7702,245.1197,1007.5056,479.7028,789.6944,616.2552,326.3098,0.0,319.5963,272.2252,511.572,331.2848,602.4998,285.3422,1326.8923,126.1901,640.2663,177.2504,123.0826,434.7022,415.8504,149.3988,385.4241,21.9133,207.7669,154.2387,128.4193,266.4432,431.8196,165.3099,60.7655,182.5492,311.693,65.0459,288.1512,214.2238,451.338,226.3062,60.9837,200.7376,164.3084,161.8991,176.6541,0.0,20.0423,2777.7334,369.3982,67.6655,0.0,103.6703,24.4917,106.7511,202.8708,0.0,68.4416,0.0,4.8018,89.228,86.4284,29.3279,466.389,0.0,30.9853,0.0,0.0,211.3485,414.4642,81.6119,0.0,0.0,0.0,0.0,0.0,10.8392,102.3815,20.9342,0.0,45.8595,78.4162,56.3998,160.9761,32.1752,0.0,20.7485,39.3223,0.0,30.4273,0.0,0.0,0.0,0.0,0.0,144.5921,19.1764,0.4758,1.8618,13.6503,0.0,0.0,6.4362,20.2138,0.0,1.162,0.0,0.0,6.211,0.0,0.0,5.0364,0.0,0.0,5.6477,0.0,0.0,9.7668,4.5069,7.3476,0.0,0.0,3.2008,0.0,10.6384,9.5038,0.0,0.0,3.1999,1.6255,1.0058,0.0,0.0,10.7392,0.0,0.0,0.0,0.0,0.0,0.0,1.07,4.2745,0.0,0.0,1.1992,0.0,0.0,2.7358,0.0,313.6385,0.0,0.0,0.0
SRR2144093,1717.33,1944.3198,1218.09,1521.3862,1182.5096,918.1037,781.8821,693.9282,1051.6732,953.1293,1024.1497,217.2684,685.4098,431.0394,539.1859,591.5485,473.7382,435.6366,813.4438,641.7282,837.958,556.1833,913.3659,40.6494,413.5881,0.0,305.2176,279.9152,65.46,198.0904,124.7781,80.4557,0.0,0.0,376.5742,45.1369,295.8687,92.6284,0.0,545.3542,307.4143,91.6898,215.6061,11.3462,259.3412,0.0,54.262,220.357,23.0459,0.0,90.0573,68.1262,60.0219,86.6058,108.1952,27.0388,0.0,0.0,29.1887,0.0,4.8476,48.4212,0.0,25.294,0.0,0.0,38.363,0.0,0.0,9.2002,972.0706,31.0262,21.0869,7.1007,122.0062,10.1956,24.9254,0.0,205.9116,54.6982,18.7815,22.5655,0.0,88.3307,7.1014,10.4524,0.0,113.3871,0.0,74.709,0.0,64.2712,42.1233,0.0,1.6123,6.3445,0.0,0.0,0.0,121.0975,14.6701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6355,0.0,50.4283,16.4684,0.0,0.0,8.057,0.0,0.0,0.0,0.4097,0.0,0.0,0.0,10.3381,0.0,48.6868,2.129,0.0,2.1051,0.0,0.0,0.0,0.0,0.0,0.0,3.3339,2.8931,0.0,0.0,31.2772,0.7566,0.0,0.0,0.0,0.0,4.1236,5.2362,0.0,0.0,0.0,12.4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,0.0,4.3238,0.0,0.0,17.7587,0.0,16.4443,1.3003,7.4667,1.7756,473.535,0.1388,8.2146,0.0
SRR2144094,1455.5413,1341.6917,1095.9813,1325.589,1025.2954,513.8991,737.2784,365.4491,929.5938,856.9991,634.3192,271.7402,358.634,325.2271,556.1979,447.9137,207.6713,462.0708,655.4734,328.7468,808.3514,537.6274,866.9184,104.0734,488.6946,117.7092,90.7869,391.6989,143.0689,256.9262,188.932,189.583,0.0,89.1389,140.7741,149.6253,207.0867,206.3213,94.557,580.768,86.7667,204.9292,110.5828,135.2559,265.7514,81.5887,53.7501,158.6372,41.3874,63.6985,139.5319,89.0796,82.6231,123.6854,56.0013,20.8491,31.807,88.2324,53.7956,93.3552,41.8433,217.9564,94.9927,29.0436,33.0922,65.6204,46.1205,58.5143,0.0,199.7262,478.7452,123.6168,44.2442,10.9166,59.9308,0.0,44.6552,59.3804,77.7562,54.3786,16.7364,8.2339,86.032,28.2977,39.0074,177.8461,0.0,33.7086,81.3485,47.7849,61.3187,216.1004,34.9766,0.0,8.452,13.707,0.0,0.0,7.2769,58.1237,8.9809,0.0,50.4672,8.7667,12.9396,44.9909,16.1611,0.0,10.2467,4.2696,0.0,16.7505,10.8604,0.0,9.4233,6.5686,0.0,58.1821,0.9903,0.0,0.0,4.7555,0.0,14.638,0.0,17.5257,2.0965,0.0,2.2252,0.1587,2.3465,5.9492,0.0,6.2927,0.0,0.0,1.8447,0.0,4.643,4.0674,0.255,0.0,0.0,0.0,2.6608,0.0,7.2763,6.2996,0.0,0.0,3.2684,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.7131,0.0,0.0,0.0,2.4264,0.0,0.0,14.1071,1.0744,0.0,0.0,2.5613,0.0806,333.7307,0.0,0.0,0.0
SRR2144095,1816.9019,1638.1836,1300.4303,1597.9878,1219.9103,691.4304,855.1078,424.0595,1064.9681,1009.1432,735.9082,301.8286,416.854,366.7801,726.1538,515.2084,217.1896,532.2302,817.0153,375.4222,945.1285,715.6192,1070.7972,84.3049,539.7698,109.3559,96.3975,471.809,154.2092,290.1641,189.6126,89.3627,0.0,72.0227,138.9138,163.657,208.9503,220.8719,102.6073,632.5318,70.4359,217.1512,129.6945,113.7402,275.7992,125.0142,50.4598,157.4624,0.0,76.7567,44.7103,87.7002,25.295,139.9733,83.8008,26.0871,62.0465,26.8323,24.1541,129.1104,91.1753,140.7164,82.9663,34.0815,48.8794,50.7078,57.6103,58.3981,0.0,63.5579,681.3858,140.2188,39.9487,0.0,51.0208,2.873,31.6039,58.9503,38.7329,17.1929,48.9955,6.604,30.0919,58.7118,25.801,124.3744,0.0,24.3748,0.0,72.9907,63.0591,131.9578,48.6554,0.0,10.0274,0.0,0.0,0.0,3.6227,58.7852,5.8506,0.0,3.1384,18.9395,22.6021,61.2219,9.6277,0.0,3.5668,15.5281,0.0,20.5211,3.673,8.6579,0.6459,5.3348,0.0,65.7222,27.4385,0.0,0.0,0.0,0.0,0.526,0.0,22.0098,3.6839,6.5999,1.8616,0.0,1.754,1.6453,0.0,5.5736,0.0,0.0,3.1067,0.0,8.3272,11.9203,1.518,0.703,0.0,0.0,1.5477,0.0,6.9925,4.9857,0.0,0.0,3.1204,0.123,0.0,0.0,0.0,0.0,0.0,0.0,1.8196,0.0,0.0,0.0,2.9662,0.0,0.0,7.8839,0.8817,4.1156,0.0,4.0178,0.6212,329.9096,0.0,21.4318,0.1063
SRR2144096,2885.9915,2544.4224,2127.3901,2581.4543,2001.4448,1204.1198,1384.688,687.0674,1700.6698,1653.4558,1134.4501,555.8668,664.0245,595.4206,1210.7015,840.5233,311.5827,905.4512,1303.8644,584.7436,1564.8473,1202.045,1711.0792,137.56,884.4344,290.4894,154.0137,664.6073,334.8594,537.6298,322.6401,169.7181,0.0,191.2174,192.3481,345.9956,292.7171,437.2045,299.2464,955.0377,63.0085,456.3561,211.9574,241.0124,412.435,270.6705,134.9936,294.9501,0.0,171.5422,67.7805,159.4146,0.0,227.9602,98.9519,75.4745,132.11,2.8111,88.6936,229.9852,150.9472,64.3366,132.774,133.3314,100.7299,98.5397,117.2637,145.2516,0.0,22.2847,1410.4232,121.499,84.7377,0.0,112.815,4.1733,58.0253,179.7765,0.0,60.4238,167.2182,50.6128,136.3313,49.3787,78.6414,0.0,94.8307,55.7114,0.0,128.1374,126.6566,22.6786,79.1072,75.2986,87.2047,0.0,55.4742,100.5775,35.2883,34.8892,13.3009,0.0,0.0,68.2123,68.5985,71.1505,31.5801,0.0,30.7254,13.7005,0.0,36.2456,31.0196,62.1328,17.1659,28.8482,0.0,126.1448,40.0356,0.0,15.5247,12.5952,15.1575,4.4124,13.2238,17.6711,8.8629,31.7072,10.8436,25.6305,4.4237,15.1823,24.6658,12.4576,6.8535,7.5842,7.2504,0.0,36.9636,17.3655,5.5644,4.4864,0.0,0.0,5.1848,0.0,10.1583,9.1572,0.0,0.2886,0.6011,3.6206,0.0,5.8164,0.0,16.1513,2.0539,0.0,5.3402,0.0428,0.0,0.0,4.4504,8.4051,0.0,3.3234,2.6393,7.2222,0.0,3.8024,0.9837,311.1763,0.4778,57.3576,0.0
SRR2144098,4932.2437,4508.6055,3621.3896,4367.3545,3385.837,2369.056,2260.2427,1328.2605,2826.8333,2759.9927,2024.4124,937.8182,1273.3484,974.9569,2054.765,1434.2417,584.1787,1479.336,2244.37,1098.4536,2580.5498,2087.577,2826.8108,222.9487,1317.2302,376.6949,342.3193,986.7299,529.3718,852.0745,588.6327,172.7414,0.0,292.9647,369.6635,549.9052,408.3716,647.3192,367.6038,1397.303,188.2719,680.2096,287.6646,150.7182,522.0234,425.1321,212.721,447.3382,0.0,203.06,20.4973,192.0273,123.6892,347.1079,156.9591,119.4907,183.3662,135.6701,77.2633,293.596,215.1539,203.6022,185.6154,160.5975,191.071,122.4562,190.9246,166.9626,0.0,0.0,2983.9495,247.8195,88.8433,0.0,172.7719,44.2336,86.8728,242.2263,0.0,67.6537,122.7115,68.921,58.0094,92.9553,72.4646,59.9851,66.8695,97.3189,0.0,113.4989,180.8058,151.4649,93.2109,0.0,13.5591,0.0,0.0,0.2178,32.6116,54.5358,23.4201,0.0,0.0,63.1472,72.1035,77.876,35.8661,0.0,34.328,26.1877,0.0,51.6719,18.7406,19.2387,0.0,5.2056,0.0,117.3032,61.7199,2.7401,3.9222,0.0,11.6443,0.0,11.2387,30.3844,3.3167,30.2695,2.0547,21.5271,6.6704,0.0,0.0,6.5202,2.1002,2.5472,11.0352,0.0,17.4954,27.0459,7.507,7.7029,0.0,0.0,4.2358,0.0,12.0219,7.5331,0.0,0.0,3.3581,2.3627,1.1292,0.0,0.0,0.0,1.5284,0.0,2.0352,0.578,0.0,0.0,5.0412,0.0,0.0,0.0,0.0,11.9076,0.0,6.9649,1.1095,361.0358,0.0,20.4104,0.0
SRR2144101,4342.728,4115.6533,3187.7295,3854.438,2994.536,2162.528,1987.2892,1273.8195,2545.062,2433.574,1905.3174,795.97,1220.4545,886.3926,1748.716,1298.6647,609.8448,1277.5531,1985.1312,1068.622,2258.6018,1782.2028,2457.1362,176.1952,1140.0757,300.887,367.27,821.4872,426.9504,717.9474,494.8567,238.348,0.0,224.0759,411.9717,432.1028,403.427,527.3498,277.5022,1235.8767,248.446,564.8514,285.1588,139.6946,467.732,303.8696,178.0192,432.7344,0.0,157.6329,115.9059,157.3862,130.3063,333.7518,161.7046,91.8549,132.9239,97.8748,88.5123,204.6066,164.6658,174.3621,129.0126,126.6289,126.9775,75.77,156.0199,134.2536,0.0,0.0,2691.6316,188.1224,78.0334,0.0,176.2543,28.1726,85.9057,179.8254,42.0177,91.7432,84.9709,55.154,74.791,98.2822,54.9249,44.2113,36.4936,111.71,0.0,81.4086,114.0959,138.4384,90.0907,0.0,19.1731,0.0,0.0,0.0,24.9009,101.1821,24.8608,0.0,0.0,27.5242,29.2385,58.4713,30.6786,0.0,27.0893,21.6071,0.0,58.202,25.7417,9.834,0.0,0.0,0.0,63.487,22.7926,0.0,0.0,0.0,1.7735,4.4197,0.9096,37.7204,4.0095,19.0198,4.4942,15.5863,4.6873,0.0,0.0,3.4159,0.5712,4.5886,9.36,0.0,10.5006,30.527,7.3245,3.8511,0.0,0.0,3.8558,0.0,10.8405,6.738,0.0,0.0,7.2255,2.0927,0.7261,0.0,0.0,0.0,0.0,0.0,2.0391,0.8554,0.0,0.0,4.9362,0.0,0.0,0.0,0.0,10.3576,0.4641,7.4503,1.6302,401.6134,0.0,3.2488,0.0
SRR2144103,3400.6064,3217.4507,2474.3838,3013.3093,2333.8184,1646.1664,1557.6747,980.2707,2076.0615,1897.925,1489.4911,590.6393,930.1358,683.6038,1358.3461,998.6473,470.3268,986.062,1536.9464,824.775,1766.6562,1372.1329,1935.622,99.6032,921.4455,257.6218,259.0799,668.6098,304.1144,544.6579,343.0151,369.1007,0.0,167.213,315.8562,300.3025,336.7268,404.946,228.5199,1015.8943,171.901,451.4316,237.8877,220.0061,390.676,219.5725,109.3772,372.081,0.0,166.8657,256.5278,111.2829,45.2194,378.3742,167.3193,38.6688,124.262,15.4041,119.2259,168.939,152.1337,88.5567,84.4677,83.6048,65.0528,52.1218,109.5795,147.922,0.0,142.9995,1963.8448,126.7353,72.0339,0.0,126.408,0.0,83.2871,133.5057,0.0,105.6042,79.8881,17.8906,169.6179,88.7748,35.6657,0.0,12.0738,67.9682,45.2068,39.8532,75.2635,57.154,93.488,0.0,52.4411,0.0,0.0,22.4647,18.6387,148.4636,19.3283,0.0,69.772,39.6438,14.2215,104.8553,20.2637,0.0,14.4179,18.8963,0.0,46.5474,21.2167,20.8306,0.0,0.0,0.0,69.4548,0.0,0.0,0.0,0.0,0.0,6.5031,0.0,31.5508,4.6724,17.1187,12.9966,12.1122,1.679,0.0,0.0,2.6999,0.0,2.2238,5.4261,0.0,13.9778,29.8746,5.3544,1.3833,0.0,0.0,4.8429,0.0,10.7734,5.7346,0.0,0.0,6.3074,2.0281,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.4453,0.0,0.0,4.7359,0.0,0.0,0.0,0.0,0.0,0.8403,7.8185,0.5371,366.7708,0.1686,2.0316,0.0
SRR2144105,5268.397,4758.824,3925.5225,4708.486,3666.8545,2494.3567,2465.7812,1397.5625,3042.6057,3000.13,2135.6433,1059.0045,1340.3893,1063.4563,2216.8813,1552.6532,604.4758,1638.275,2397.5305,1151.8489,2820.4004,2245.69,3044.6758,278.3162,1468.846,468.293,357.445,1058.9781,628.5504,969.1632,668.6186,196.171,0.0,367.1509,378.1178,654.7729,441.8593,760.4168,467.8212,1534.597,179.1461,794.7821,310.1695,201.6272,590.4019,494.468,264.2072,498.0636,0.0,237.852,13.7226,239.8872,132.5614,344.6306,133.8332,152.0824,205.3203,173.3212,112.5194,338.7494,215.0419,227.298,233.0273,213.4858,224.9542,164.4801,220.3932,203.2559,0.0,0.0,3199.5522,245.5519,112.7678,0.0,200.966,49.5802,100.2691,310.6628,0.0,91.4159,168.9153,96.8889,107.8551,64.6137,112.0113,0.0,125.9182,113.2519,0.0,146.278,225.8182,161.9242,94.1744,61.282,37.2482,0.0,64.1176,45.2986,50.6671,10.7818,28.1889,0.0,0.0,85.079,102.5894,59.1916,49.7228,0.0,50.9707,16.9728,0.0,52.2711,29.1969,33.5477,10.9884,22.0318,0.0,149.4681,74.6037,0.0,18.3392,7.4272,22.6916,1.054,24.7483,23.1275,3.7981,40.8557,5.1561,36.9333,8.8816,0.4121,12.067,10.6724,6.5484,6.9309,12.2552,0.0,28.5664,22.4425,8.0342,9.4259,0.0,0.0,7.1337,0.0,13.5463,9.5403,0.0,1.5814,0.842,4.6047,1.6865,2.4357,0.0,8.6412,5.006,0.0,1.6045,0.1821,0.0,0.0,5.2511,1.3548,0.0,0.0,1.7359,9.9243,0.0,5.3903,0.5237,349.5138,0.5182,33.8515,0.0
SRR2144106,2840.2898,2538.0642,2104.819,2552.066,1981.3376,1227.0051,1361.4186,711.2906,1782.0846,1631.3497,1141.1117,536.671,666.7288,571.1708,1178.3776,823.6886,304.6434,882.7617,1270.4288,590.0897,1548.7139,1167.7964,1676.3416,102.5375,879.022,325.5841,134.3625,634.9652,303.8801,513.3314,303.4498,437.8239,0.0,210.32,184.8743,304.4789,287.31,422.3526,296.5532,950.2579,48.0875,473.3674,197.188,338.1406,388.1455,243.0324,103.2672,333.1061,0.0,207.8944,312.0248,123.1391,0.0,373.6531,131.2421,35.9738,138.1297,14.471,142.7707,210.6922,161.2234,82.7244,120.4195,100.9713,65.3239,101.2485,100.4878,189.3195,0.0,287.9536,1423.714,107.582,92.7611,0.0,107.4144,0.0,86.6199,171.1507,0.0,115.7142,125.6018,21.0908,275.1226,57.3475,64.1556,0.0,54.7167,38.4156,212.2968,45.4119,116.2024,40.9443,98.7962,35.7875,112.5341,6.2451,24.4007,133.0556,35.5752,118.6569,15.0512,0.0,131.5239,82.4971,45.3769,140.0423,39.6859,0.0,32.7878,19.7933,0.0,37.9283,43.2843,60.696,10.7308,7.8675,0.0,138.5955,0.0,0.0,16.7538,24.8522,0.0,13.6703,9.3215,16.2924,10.6211,21.5869,16.5708,19.0463,4.1031,19.2979,6.4837,13.0969,8.8588,8.4463,6.1728,0.0,37.3042,15.8029,6.3936,1.7219,0.0,2.1589,5.427,0.0,10.2028,12.1092,0.0,0.0,2.489,2.9696,0.0,0.0,0.0,21.3749,0.0,0.0,6.1544,0.4426,0.0,0.0,3.2535,9.6273,0.0,0.0,2.2472,0.0,0.0,2.2689,0.3102,297.7712,0.0314,21.136,0.0
