,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
SRR2143767,2549.229,2865.2747,1810.0272,2247.394,1751.1644,1484.7631,1123.6292,1045.8843,1558.8845,1397.6494,1486.7063,337.6098,1017.2797,604.8816,838.6366,856.7754,662.9468,640.0088,1201.4786,937.6667,1231.4001,878.1283,1338.4602,33.2824,565.1441,5.4338,438.0798,350.2867,109.9125,296.8924,185.9568,163.7613,0.0,0.0,520.9687,78.2145,373.9624,141.2132,0.0,710.9475,416.8515,160.9711,285.8151,6.5874,302.8199,0.0,77.0663,327.7008,22.3046,0.0,160.4352,67.6318,81.8135,182.7982,162.2556,31.7562,0.0,0.0,55.536,0.0,23.8841,5.9434,0.0,36.6031,0.0,0.0,59.1402,0.0,0.0,0.0,1715.6855,18.2448,25.0507,0.0,168.031,7.6724,42.8247,0.0,227.907,88.6555,14.9285,26.4654,0.0,122.5744,0.0,0.0,0.0,151.1154,0.0,58.4087,0.0,18.4062,62.7038,0.0,4.3422,1.1748,0.0,0.0,0.0,179.9001,22.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3234,0.0,70.3406,21.7326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2283,0.0,61.6269,1.8111,0.0,5.156,0.0,0.0,0.0,0.0,0.0,0.0,4.7393,3.4231,0.0,0.0,45.8176,2.3295,0.0,0.0,0.0,0.0,3.6326,5.4949,0.0,0.0,0.0,17.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6043,0.0,0.0,4.6133,0.0,0.0,6.9083,0.0,19.6348,2.4853,9.4691,2.0648,530.7038,0.3823,0.0,0.0
SRR2143768,1173.4607,1065.5283,878.38,1072.0449,827.2745,348.8625,611.6812,269.6279,752.0102,698.561,506.8426,213.4816,270.9091,274.8877,442.9499,364.195,171.5006,378.764,528.2316,255.6089,660.898,418.8924,714.3594,88.1686,424.7393,98.8708,67.8917,347.3623,116.6844,212.9313,141.8299,141.1885,0.0,64.1935,118.5276,121.6491,192.5778,175.1876,88.771,514.402,69.6712,168.1363,109.3616,138.6313,254.7214,63.7201,47.0162,132.853,21.8146,56.4303,103.8942,89.9848,35.362,87.7651,47.6618,21.0795,27.2075,41.3226,47.5236,88.7582,36.8168,159.7066,80.0779,34.8981,22.2719,54.2305,37.9604,49.9017,0.0,177.6346,253.5841,96.0101,42.2448,44.1172,53.6528,0.0,33.6722,51.3675,66.4325,43.0781,44.317,12.0288,75.4589,23.2704,41.8636,107.4656,9.0834,31.8874,60.7888,69.7017,50.0552,157.4542,32.5058,7.444,23.3404,11.4181,0.0,13.9754,8.6386,45.2803,7.2069,0.0,35.6212,8.5074,16.1173,34.0549,13.2426,0.0,8.7262,2.231,0.0,16.2165,11.7565,6.65,13.7103,15.6096,0.0,55.9282,9.991,0.0,0.0,3.8506,0.0,13.0078,0.0,16.4784,3.2821,2.9492,3.5182,3.3681,2.0929,8.5322,0.0,6.9381,0.0,0.5171,1.899,0.0,9.8328,4.9848,0.0608,0.0,0.0,0.0,2.7938,0.0,7.0848,5.7956,0.0,0.0,2.2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749,0.0,0.0,0.0,2.9092,0.0,0.0,18.3024,1.3236,0.0,0.0,2.8476,0.0962,325.5636,0.0703,17.3275,0.0
SRR2143769,1981.2562,2253.328,1375.6854,1733.8584,1345.093,1111.3287,872.6097,809.8324,1188.0239,1076.3243,1180.657,231.5035,797.7949,487.3463,630.0876,672.0282,546.8691,480.292,940.2401,746.2433,939.6476,655.8926,1043.1583,14.7328,444.6405,0.0,357.9765,292.5157,63.632,214.624,111.1681,63.5462,0.0,0.0,435.8816,35.1319,326.5897,89.6057,0.0,582.883,348.8672,95.3694,258.7549,9.4019,274.6977,0.0,58.2863,255.036,0.0,0.0,80.5472,67.1781,14.7453,111.6996,138.3236,30.1555,0.0,0.0,29.7334,0.0,22.4774,0.0,0.0,37.2341,0.0,0.0,43.2163,0.0,0.0,0.0,1206.0222,0.5479,20.1421,0.0,140.9392,10.4499,20.3145,0.0,200.2092,54.3278,50.2407,28.2304,0.0,111.0918,0.7621,0.0,0.0,131.7102,0.0,91.5306,0.0,0.0,55.0896,0.0,20.1535,0.0,0.0,0.0,0.0,145.7865,16.4017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2264,0.0,63.3725,21.4507,2.6068,0.0,10.9848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3059,0.0,56.9642,3.9854,2.0424,5.2117,1.5089,0.0,0.0,0.0,0.0,0.0,5.9022,4.3658,0.0,0.0,41.7433,2.1113,0.0,0.0,0.0,0.0,7.2215,5.157,0.0,0.0,0.0,13.9249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3719,0.2996,0.0,0.0,5.4821,0.0,0.0,14.3495,0.0,24.001,1.7462,9.5103,2.2655,498.3762,0.2785,23.4203,0.0
SRR2143770,2243.903,2369.15,1676.247,2043.603,1612.5604,1132.3472,1091.7899,820.108,1341.9546,1318.8993,1223.6466,393.1017,812.5022,581.126,782.5542,788.5706,532.9708,668.7499,1067.8595,748.2004,1193.3254,797.6017,1244.8127,122.7531,629.137,99.33,351.2628,381.6816,208.5189,368.737,238.5533,46.7584,0.0,45.5992,414.554,193.4402,359.5967,248.4986,107.554,744.2251,319.9808,244.6708,268.321,52.7471,368.86,45.0093,141.6177,288.8586,3.6783,3.8031,27.1546,146.8289,66.4444,41.8922,71.9673,90.6654,0.0,0.0,54.5235,29.9992,4.2933,56.6454,30.0716,115.6647,17.2327,0.0,84.0612,3.9276,0.0,0.0,1324.0352,22.3536,50.4299,0.0,181.6835,40.2728,34.6009,66.5325,195.4783,76.8027,106.3277,81.7908,0.0,54.8953,68.1247,0.0,73.9091,158.2876,0.0,150.6555,0.0,55.3394,38.5749,0.0,34.421,30.2042,0.0,0.0,20.5259,49.4143,22.2111,0.0,0.0,0.0,0.0,0.0,18.8077,0.0,21.0071,0.0,0.0,57.143,37.7246,14.1705,0.0,47.1912,0.0,0.0,29.4639,7.2053,0.0,0.0,6.7097,17.7216,0.0,42.7776,3.967,12.1093,1.0377,18.8476,4.6342,0.0,0.0,1.0952,0.0,10.6752,8.391,0.0,8.9066,26.4052,2.7008,0.0,0.0,0.0,2.4917,0.0,7.6031,2.4062,0.0,0.0,8.0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1534,0.1011,0.0,0.0,5.9784,0.0,0.0,30.969,0.0,19.4139,0.0,6.904,1.3836,473.2348,0.5364,43.7246,0.0
SRR2143776,1470.3384,1533.659,1097.3804,1344.1031,1053.3658,635.7006,739.0408,500.8146,903.3867,871.6768,794.9438,248.695,503.0146,387.9479,497.8798,514.6831,348.2347,443.5171,693.8826,471.7674,792.8752,493.7286,834.5414,95.924,452.3172,58.1062,211.7215,312.6078,125.7203,238.9248,159.9908,58.6607,0.0,25.1832,270.676,119.0686,266.9174,164.9578,57.3151,560.6543,210.9514,153.1471,181.0621,64.1495,289.2058,16.3074,82.6145,186.6198,21.8799,3.7267,46.6992,108.9141,57.9684,28.8328,53.3431,50.8247,0.0,5.8162,37.3374,31.9168,1.2661,112.5939,40.6822,61.6535,5.8978,6.0294,49.775,3.1442,0.0,36.1327,643.5736,51.9709,38.1395,40.165,112.79,19.7176,26.5071,33.6665,161.8435,51.6563,59.1441,43.8177,0.0,40.4722,47.7712,26.2906,29.3253,97.5982,0.0,109.6312,1.8611,118.4208,28.2446,0.0,17.6687,21.5512,0.0,0.0,9.2895,46.8814,13.5884,0.0,0.0,0.0,0.0,0.0,11.4514,0.0,10.6094,0.0,0.0,35.9514,22.0638,2.8826,0.4756,31.3008,0.0,0.0,20.9805,3.1472,0.0,0.0,0.0,15.5182,0.0,32.3281,2.9645,3.6082,0.7622,7.6234,2.524,0.0,0.0,2.7231,0.0,5.0279,4.6701,0.0,4.7788,15.9675,0.8486,0.0,0.0,0.0,2.0074,0.0,6.8616,3.0944,0.0,0.0,5.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6409,0.0,0.0,0.0,4.6293,0.0,0.0,28.322,0.0,10.4382,0.0,5.4676,1.0943,413.354,0.2174,28.0787,0.0
SRR2143777,2244.6577,1971.1174,1592.169,1954.0162,1484.7815,891.8322,1023.0654,495.3336,1342.1338,1219.881,849.7548,370.5712,472.8296,406.491,932.6431,595.9012,208.5273,642.9974,991.2975,416.4301,1151.169,921.1191,1320.4283,74.11,640.2657,159.4371,70.4521,570.382,184.1455,349.157,225.7602,218.0026,0.0,110.8175,115.5728,195.5014,204.1115,270.8222,137.6828,727.5448,29.5104,286.2096,121.0468,167.9299,280.895,179.1866,37.4027,191.1711,0.0,133.123,139.7836,71.5857,21.5173,266.8956,123.4596,3.9,107.5892,39.4727,49.4614,172.0913,140.1662,151.7944,95.6912,19.4092,62.7163,67.9462,63.8642,108.799,0.0,153.3601,928.1217,176.1477,44.0815,0.0,32.9743,0.0,49.4274,77.8511,0.0,31.3036,33.9225,0.0,97.8089,67.9355,11.9201,156.0637,0.0,0.0,38.7452,28.5341,87.2398,133.8647,66.2171,0.0,11.1529,0.0,0.0,22.1783,2.2218,102.6582,6.5491,0.0,74.7427,52.787,28.5793,129.4072,8.0319,0.0,0.0,25.2157,0.0,18.7204,0.0,5.8612,0.0,0.0,0.0,100.4423,5.6655,0.0,0.0,7.4692,0.0,0.0,0.0,18.2493,3.3523,7.7036,6.9792,0.0,1.0254,9.0997,0.0,5.6684,0.0,0.0,2.0883,0.0,8.0585,13.4422,2.0365,2.6984,0.0,0.0,2.8928,0.0,8.1161,5.8262,0.0,0.0,1.8793,1.1516,0.0,0.0,0.0,10.8042,0.0,0.0,0.0,0.0,0.0,0.0,2.7994,5.3179,0.0,0.0,1.6896,0.0,0.2345,4.7465,0.0,293.9079,0.0,2.3655,0.0
SRR2143778,1632.2894,1548.0448,1164.0968,1439.5791,1102.3684,648.8122,770.173,432.3527,968.5817,909.7399,727.8644,253.9716,427.7355,351.9568,618.5022,485.6736,252.0234,466.636,742.2392,393.2178,841.4773,611.2754,947.7978,69.2925,477.9726,74.8103,128.7015,403.2644,121.138,246.4715,154.7876,78.8722,0.0,38.2484,177.1655,123.4894,219.3122,177.2201,69.9649,577.8371,112.7686,172.0519,143.6996,95.6187,264.6762,76.2274,47.1899,158.2384,0.0,50.4192,50.7288,82.8041,19.479,113.9422,82.4613,25.3232,38.3134,0.0,25.0092,89.8636,66.2323,106.2476,54.9073,32.5352,24.5152,24.2842,48.5695,36.954,0.0,59.095,622.5864,104.7295,35.5642,0.0,62.8473,3.217,26.7964,36.304,72.6007,23.3659,49.1508,10.9176,16.4991,61.2081,23.5931,80.3842,0.0,41.9242,0.0,78.386,30.9696,103.5221,45.3372,0.0,13.711,0.0,0.0,0.0,2.0734,67.423,7.0453,0.0,0.0,0.0,5.9068,34.7719,6.8859,0.0,1.4607,11.115,0.0,25.6528,7.3847,7.9821,0.0,9.8066,0.0,33.9389,20.8934,0.0,0.0,0.0,0.0,2.8411,0.0,26.8982,3.6826,5.0429,2.3188,0.4042,1.2991,0.0,0.0,3.5995,0.0,0.0,3.0998,0.0,6.227,15.3689,1.2465,0.0,0.0,0.0,1.2552,0.0,6.5366,3.6671,0.0,0.0,4.8178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527,0.0,0.0,0.0,3.3993,0.0,0.0,12.5618,0.0,6.9623,0.0,4.7448,0.8463,356.7517,0.0,23.9117,0.0
SRR2143779,2219.3801,2198.6729,1612.0906,1974.1022,1529.4932,1036.7987,1036.6792,687.1793,1330.4742,1249.3903,1065.4996,365.4996,671.9605,493.1494,828.3282,693.1681,397.6379,635.0948,1021.9459,610.4609,1145.9614,834.6132,1252.8787,91.6851,606.865,103.4333,233.1564,453.067,177.3407,338.7215,225.7694,124.7085,0.0,60.9833,290.0131,173.7743,285.2774,234.4268,91.8056,714.9717,203.68,239.3422,195.6648,84.0585,312.2082,86.8213,82.8552,239.514,1.7364,51.2387,84.5756,99.4754,62.9538,146.4546,101.6853,42.0216,36.4764,13.6744,45.4913,78.6988,62.2191,115.6667,52.1197,54.7375,30.7014,15.7542,69.453,41.2488,0.0,27.323,1156.4825,99.2626,41.8428,0.0,108.6989,10.4572,41.568,53.7059,111.034,53.8967,47.812,26.7489,20.0246,69.3936,30.005,53.7754,2.6405,81.7169,0.0,79.108,23.3738,111.2113,50.3284,0.0,11.3181,1.0685,0.0,0.0,5.6018,86.0721,13.7838,0.0,0.0,0.0,0.0,12.7558,9.4526,0.0,6.1573,8.0164,0.0,39.4053,14.4312,0.1509,0.0,8.1869,0.0,7.7404,12.2224,0.0,0.0,0.0,0.0,7.9812,0.0,34.536,2.7628,5.5274,2.6065,3.7964,1.5866,0.0,0.0,0.9234,0.0,1.7767,4.0585,0.0,2.4722,22.7534,2.0841,0.0,0.0,0.0,1.6919,0.0,7.6341,3.1236,0.0,0.0,7.3443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5356,0.0,0.0,0.0,4.1538,0.0,0.0,9.9206,0.0,8.8822,0.4214,6.3451,1.1603,402.2096,0.0808,12.6287,0.0
SRR2143780,1002.8305,1064.811,719.8332,904.5368,698.9284,371.8412,503.8836,329.0985,626.993,582.0276,558.5562,134.7187,336.1425,269.5872,315.7566,346.9085,254.9718,282.6832,471.167,326.4062,524.7881,304.2644,574.5647,51.479,320.0421,15.0583,142.2016,251.0582,52.31,138.9001,80.2207,56.9957,0.0,0.0,201.5018,45.1322,213.9266,88.2872,12.5875,426.8338,156.5258,75.8785,143.8366,70.8211,231.7681,0.0,37.8323,129.1268,10.939,0.2014,59.37,75.8642,16.3505,33.8768,58.4695,21.8429,0.0,0.0,22.0411,22.0715,9.5707,77.0689,18.9483,27.4412,0.0,0.0,24.897,0.0,0.0,86.229,263.7244,45.5282,26.6621,71.3549,74.2332,4.4174,14.8969,0.0,132.1968,31.5049,45.5624,18.961,1.0161,46.3493,26.312,35.9901,1.7196,65.0362,0.0,87.9081,0.0,86.8373,28.6715,0.0,20.5906,10.0839,0.0,0.0,0.7722,63.7525,6.7149,0.0,0.0,0.0,0.0,0.0,3.5237,0.0,1.5545,0.47,0.0,28.8578,15.5398,6.8486,0.0,21.2864,0.0,0.0,12.0268,0.0,0.0,0.0,0.0,9.7228,0.0,30.5696,3.5393,0.6945,1.5107,0.3211,0.8597,0.0,0.0,2.4982,0.0,2.5426,2.8236,0.0,4.6031,15.5125,0.0,0.0,0.0,0.0,0.4423,2.6732,5.9696,2.3603,0.0,0.0,6.1247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5688,0.0,0.0,0.0,4.1277,0.0,0.0,23.7706,0.0,9.7675,0.0,5.2974,1.3144,381.9974,0.0278,27.3622,0.0
SRR2143784,1121.2766,987.7015,794.0014,989.9343,749.583,307.8992,554.9154,218.5372,667.8946,632.1197,446.9234,174.0352,224.436,242.288,434.2727,320.2185,137.8751,334.6382,502.2694,213.3198,595.3288,411.721,685.0646,63.1771,382.0902,66.3908,44.6125,355.1702,87.9269,180.8289,107.0187,57.6824,0.0,32.8209,90.6282,94.188,170.8943,143.3001,65.9712,472.3403,44.3408,130.8605,103.4408,114.9259,234.3604,66.5932,28.5654,99.4525,0.0,51.5702,35.5528,77.5108,0.0,75.9025,58.8536,16.0733,35.9161,0.0,16.3704,98.5929,59.9094,111.1129,63.9114,24.2535,21.6966,39.1227,32.3674,37.5239,0.0,102.8217,169.6872,103.477,33.2872,39.7164,35.2434,0.0,17.9882,32.5724,47.3779,9.2709,55.362,5.123,28.5638,40.969,27.9362,96.1839,0.0,18.0179,0.0,81.254,42.5671,109.257,37.0736,0.2623,21.4582,0.0,0.0,12.1875,3.6717,44.972,3.4536,0.0,9.1244,11.7737,18.0518,44.5366,7.9262,0.0,2.6215,10.8043,0.0,16.6443,7.025,15.8235,9.4532,15.0728,0.0,57.629,26.8506,0.0,0.0,0.495,0.0,3.6783,0.0,18.7952,4.9315,5.1035,2.6918,0.6131,1.7587,6.9189,0.0,7.4194,0.0,0.0,2.761,0.0,11.7168,7.3233,0.6571,0.0,0.0,0.0,1.6114,0.0,6.0463,5.287,2.211,0.0,1.8077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8944,0.0,0.0,0.9397,3.1305,0.0,0.7924,15.5643,1.3308,4.1763,0.0,3.2728,0.5413,314.4736,0.0,31.9019,0.0
SRR2143785,3357.6155,3169.568,2418.3774,2949.9172,2276.0747,1602.0867,1520.5787,946.2946,1926.0728,1852.1526,1457.6091,577.3687,915.7637,679.6164,1343.8297,985.6995,469.304,960.9568,1534.1284,807.9378,1712.924,1364.2915,1906.2076,125.2282,873.9802,187.4972,273.6111,680.6684,299.0336,528.6621,353.6176,102.8432,0.0,130.3283,317.6096,304.9022,327.0819,378.3432,180.5808,974.5809,192.4919,392.8774,233.3698,89.1511,383.8568,222.4931,121.5332,308.6262,0.0,107.8142,26.4874,125.0326,66.3264,233.7274,138.9049,67.548,101.0735,33.7196,37.5748,167.4701,140.9639,121.2196,90.3422,86.1043,93.5279,43.0774,115.1317,82.2218,0.0,0.0,1904.8286,167.2782,52.2552,0.0,124.2254,26.9474,50.4161,112.6682,52.5135,38.9605,77.9855,36.9179,0.9457,95.4302,33.304,58.6379,14.0367,80.7662,0.0,94.5778,77.3717,98.9763,70.795,0.0,4.7277,0.0,0.0,0.0,10.966,84.0541,15.3182,0.0,0.0,11.9453,21.2196,48.9447,14.3081,0.0,11.5083,21.3445,0.0,45.3053,10.7982,8.8983,0.0,3.7275,0.0,46.5462,39.7718,2.4519,0.0,0.0,2.0842,0.0,0.0,36.1628,3.1712,15.7634,1.3003,7.3683,3.2102,0.0,0.0,2.1526,0.0,0.5759,7.5388,0.0,6.9147,27.6297,4.2529,3.1084,0.0,0.0,1.5512,0.0,8.9487,3.6673,0.0,0.0,5.9757,0.0162,0.1438,0.0,0.0,0.0,0.0,0.0,1.514,0.2022,0.0,0.0,4.7912,0.0,0.0,0.0,0.0,13.9726,0.4292,7.6517,1.2658,386.5376,0.0,21.3181,0.1623
SRR2143786,1578.5162,1732.781,1132.6635,1408.5752,1094.8313,782.0642,739.5871,596.4059,971.0438,890.3113,903.4919,215.7545,590.8333,396.5624,509.7164,539.2056,406.4276,421.2548,743.4987,553.944,792.676,518.108,859.8184,53.7126,414.5155,9.7378,254.6204,290.6789,78.5878,201.7892,128.3605,82.6224,0.0,0.0,319.7441,64.1333,274.1796,111.8121,0.0,536.4804,255.645,107.921,193.6693,37.3191,260.7554,0.0,55.7772,199.4704,21.4435,0.0,83.3648,76.421,53.2906,77.2548,90.327,29.5485,0.0,0.0,32.1003,0.0,9.114,70.6484,0.0,31.2137,0.0,0.0,39.4858,0.0,0.0,36.4012,803.0972,42.2886,26.6523,19.2085,108.9471,9.1644,25.7031,0.0,177.5504,50.9471,28.9538,23.7159,0.0,72.9873,17.5406,24.061,0.0,97.7228,0.0,79.4648,0.0,82.3667,39.0324,0.0,7.4453,9.2138,0.0,0.0,0.0,98.469,12.9266,0.0,0.0,0.0,0.0,0.0,2.1467,0.0,0.0,1.4751,0.0,42.5294,16.251,0.0,0.0,12.9011,0.0,0.0,0.5431,0.1908,0.0,0.0,0.0,10.7156,0.0,41.572,2.4067,0.0,1.8896,0.0,0.5626,0.0,0.0,0.0,0.0,2.959,2.9689,0.0,0.0,25.1467,0.6238,0.0,0.0,0.0,0.328,2.2468,5.6807,0.6093,0.0,0.0,10.2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2418,0.0,0.0,0.0,4.0445,0.0,0.0,19.916,0.0,12.9405,0.6544,6.3697,1.4456,442.5706,0.1761,13.5799,0.0
SRR2143788,5005.444,4516.3823,3676.532,4431.3794,3429.5369,2391.3542,2286.421,1311.2585,2977.691,2792.9812,1997.374,946.9273,1232.8328,944.0809,2108.4954,1415.9758,523.7788,1497.6387,2248.6306,1058.5198,2629.2542,2132.3066,2881.396,190.2488,1358.2441,446.5409,274.3824,1018.3982,521.4033,857.4581,583.4746,462.5034,0.0,340.4316,310.0916,537.2374,382.8303,668.0656,400.6644,1429.256,116.0925,736.2608,255.0259,283.7618,501.0076,444.3842,174.886,482.1254,0.0,277.3707,268.5002,154.7272,122.6725,533.6305,198.0045,71.8268,223.056,153.5536,140.5846,317.9886,254.6798,225.2507,194.1323,127.0684,173.1909,148.5126,178.0256,243.4989,0.0,96.5934,2990.382,258.7552,102.4704,0.0,145.9086,0.0,121.1472,254.4313,0.0,118.44,88.8073,27.5886,230.1019,95.5092,58.1794,89.079,26.2558,53.242,0.0,22.3719,198.6517,164.5707,121.7677,0.0,44.9913,0.0,0.0,67.3915,35.5219,135.6212,25.1742,0.0,87.6896,109.8154,67.6534,181.0218,45.1224,0.0,35.3893,37.736,0.0,49.1708,25.6351,23.6986,0.0,0.0,0.0,167.375,0.0,0.0,12.7207,21.5905,0.0,2.7365,12.2488,21.7822,6.1133,24.1796,11.9237,17.992,6.3239,5.0045,0.0,9.5666,5.3441,2.7553,8.6438,0.0,22.4078,22.7368,8.9003,7.8021,0.0,0.0,6.3488,0.0,12.3889,12.2139,0.0,0.0,2.5637,3.9643,0.5426,0.0,0.0,19.8621,1.7218,0.0,1.3025,0.1538,0.0,0.0,3.1756,6.5466,0.0,0.0,1.8874,0.0,0.0,4.0117,0.0,308.1721,0.0,0.0,0.0
SRR2143789,1077.1986,940.8309,773.5739,958.6159,727.6144,273.957,544.414,202.7626,648.1196,616.4366,427.3563,177.0324,210.5929,237.6488,417.4252,312.1642,132.9414,330.8404,482.5241,200.6892,582.8568,392.0245,663.1772,73.8666,380.0452,68.9151,39.8738,351.6446,92.8401,181.7914,115.4859,60.339,0.0,40.1647,87.3337,100.2362,169.3174,147.188,67.0096,469.3442,45.084,132.7496,97.4144,110.8735,234.9432,65.59,32.2857,95.8367,0.0,49.0708,36.305,80.8922,9.197,63.6246,51.2422,17.3882,31.9672,17.4806,17.3748,97.6432,51.1358,137.165,71.6291,24.8498,25.4758,45.9711,31.7102,36.6049,0.0,112.6354,133.0772,109.174,32.9047,44.889,35.9377,1.0116,19.2961,35.8512,56.9617,12.1859,48.7785,6.9577,29.3913,31.4208,31.8203,122.5288,0.5536,19.497,0.0,80.4067,48.1,136.6017,31.5647,4.0657,15.4997,0.5931,0.0,8.5512,4.4718,37.8386,4.3676,0.0,11.1297,11.1927,19.497,39.2157,8.4451,0.0,3.9449,8.6008,0.0,15.4011,6.4763,10.6286,13.0998,15.6802,0.0,58.6646,28.0012,0.0,0.0,1.9899,0.0,6.2758,0.0,17.0968,4.3395,4.0246,2.19,1.0636,2.0418,8.6523,0.0,7.9349,0.0,0.0,2.7748,0.0,10.5759,5.0339,0.3874,0.0,0.0,0.0,2.1257,0.0,6.328,5.6612,0.8584,0.0,0.9953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3434,0.0,0.0,0.1797,3.2717,0.0,0.7682,16.7242,1.5044,2.4037,0.0,3.356,0.318,311.3948,0.0,27.8113,0.0
SRR2143792,4677.901,4198.6904,3343.8386,4066.6577,3117.5747,2202.9482,2068.521,1171.6284,2660.867,2531.7297,1822.267,822.4847,1113.937,846.6382,1978.3289,1275.0543,469.3632,1335.3484,2101.5952,954.2483,2368.8413,2005.1906,2682.2703,150.8301,1194.1278,316.3677,242.0485,988.2748,434.0976,744.9076,503.5315,207.4946,0.0,242.3286,272.3276,455.2114,333.48,555.8158,295.4674,1277.2888,104.1507,595.1418,230.3883,152.3633,438.2872,409.1054,133.7027,378.5519,0.0,221.4558,62.4261,126.5107,75.0498,433.5425,203.3278,62.1655,209.763,92.765,51.0626,303.1278,263.631,174.6192,154.2795,88.8627,171.5845,102.6919,157.7456,175.2558,0.0,0.0,2684.164,286.4749,66.2963,0.0,101.6127,18.2762,78.3459,186.443,0.0,33.1205,75.7539,13.2616,58.1724,121.3066,21.3875,151.9609,0.0,32.4912,0.0,53.0721,166.4775,126.7539,106.2047,0.0,0.0,0.0,0.0,0.0,13.7778,115.7191,16.8892,0.0,0.0,86.3766,60.3413,163.5926,19.904,0.0,11.887,46.1572,0.0,42.9287,0.0,10.4708,0.0,0.0,0.0,135.1782,43.8274,0.0,0.0,1.7597,1.0266,0.0,1.0952,28.4863,3.6934,23.2941,4.8959,6.4749,4.2562,0.0,0.0,5.0326,0.0,0.0,8.5216,0.0,10.5494,27.7582,7.259,9.6741,0.0,0.0,3.3778,0.0,10.7045,6.8918,0.0,0.0,2.0949,1.9689,0.7946,0.0,0.0,7.6629,0.2781,0.0,0.0,0.0,0.0,0.0,4.1945,0.163,0.0,0.0,0.6021,6.3872,0.6617,7.3602,0.2081,312.0914,0.0,3.4549,0.0
SRR2143793,915.493,842.3942,628.3553,796.7522,595.9081,239.8438,443.5769,190.36,552.7834,501.6128,390.5813,114.6145,196.6205,197.3309,331.8234,258.9755,133.279,252.1121,409.0032,191.7881,465.9973,312.4122,552.1998,41.3016,301.6038,22.6534,45.2715,302.2521,41.0868,121.918,71.232,56.8717,0.0,0.3092,92.7033,44.3996,155.3536,87.8984,16.3405,397.3711,56.755,74.4487,90.5906,88.5343,198.6776,26.346,6.2229,78.4445,0.0,30.578,48.37,55.278,1.5158,72.3421,63.3185,1.3233,20.0521,0.0,6.7422,67.8219,47.8088,111.041,42.9313,0.0,2.6004,20.2869,18.0857,19.1485,0.0,118.4115,67.833,98.1026,23.2128,52.0526,23.7127,0.0,13.3951,0.2815,67.971,4.0487,26.2138,0.0,11.6911,49.3288,11.5429,129.4619,0.0,12.8423,3.6806,61.3487,18.7139,116.6302,34.4086,0.0,8.0757,0.0,0.0,0.0,0.0,62.2883,1.7709,0.0,16.8575,0.0,1.9548,44.3581,2.4275,0.0,0.0,11.9752,0.0,15.365,2.1622,4.9238,1.4158,6.6029,0.0,37.4384,16.6608,0.0,0.0,0.0,0.0,2.2473,0.0,21.7406,3.9855,0.0,1.8019,0.0,0.7117,0.6078,0.0,5.0623,0.0,0.0,1.5761,0.0,4.849,8.434,0.0,0.0,0.0,0.0,0.5534,0.0,5.0695,3.9524,0.8509,0.0,3.4111,0.0,0.0,0.0,0.3039,0.0,0.0,0.0,2.2341,0.0,0.0,0.0,2.7351,0.0,2.3779,14.4732,0.7442,4.3359,0.0,3.4314,0.7288,320.6199,0.0,21.3101,0.1745
