,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
SRR2144040,2.4967,7.449,0.6801,6.3007,4.9243,2.1098,0.0,4.3451,1.9018,5.2412,5.3456,0.9078,3.8592,0.0,1.5154,3.6758,5.6214,4.2055,0.5395,5.026,3.7151,1.2736,0.0,0.0,4.1224,0.0,0.0,0.0,2.4424,4.1325,0.0,2.1073,2.9948,1.4028,3.5155,0.8128,0.0,0.7619,2.0405,5.362,0.0,2.6219,0.0,0.0,5.4802,0.0,1.5271,3.4674,0.0,1.5307,0.0,2.5436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004,0.0,0.0,0.2886,1.7933,0.0,3.997,0.0,0.0,0.0,0.0,0.0,0.0,2.3984,2.7741,0.0,0.0,3.5872,0.0,0.0,0.0,0.9772,0.0,0.0,0.0,0.0,0.0,0.2674,0.0,0.5746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5911,1.5187,0.0,0.0,0.3368,0.0,0.0,0.0,5.3197,0.599,2.263,0.0,0.1658,1.3446,0.0,0.0,0.0,0.7157,0.0,0.0,0.0,0.2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3661,0.0,0.0,0.0,0.0,0.0,0.2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144043,3.547,8.5053,0.0,3.1933,4.6601,3.3544,6.6736,4.9811,1.4913,5.0293,5.9847,9.4736,5.4734,4.702,2.457,6.0377,6.9888,3.3436,5.2945,6.6553,2.5423,5.547,0.0,0.0,0.5491,0.0,1.1651,0.0,0.0,3.7555,0.0,1.7189,4.0038,1.5568,3.8975,0.7859,0.9782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093,0.0,1.7719,0.0,0.0,0.2407,0.0,0.0,0.0,1.7094,2.9135,0.2568,0.0,2.5231,0.0,0.0,0.0,0.2136,0.0,1.5592,0.0,3.3613,0.0,0.0,0.0,0.0,0.0,0.0,1.4019,2.7071,2.2629,0.0,0.0,0.0,0.0,0.0,0.4612,0.0,0.0,1.0474,0.0,0.0,1.6189,0.0,0.0,0.0,0.0,0.9792,0.0,0.0,1.8975,0.0,0.0,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144070,6.665,8.1371,0.0,6.722,2.0435,3.9868,6.5399,4.9271,0.0,5.57,5.4678,0.0,4.6573,3.4117,0.0,3.9271,0.0977,6.0868,5.9052,5.6775,5.668,5.1021,3.6107,0.0,0.6337,4.765,5.3131,2.7023,0.461,3.6172,7.1157,0.0545,4.2528,0.0,4.9926,2.967,2.6499,1.5444,0.0,3.5303,0.0,5.6786,1.7454,0.0,1.1507,0.0,6.0888,4.0323,0.0,2.772,0.0,0.0,5.953,0.0,2.1992,0.0,0.5702,0.0,0.0639,1.7905,3.3651,0.0,2.9048,0.0,1.8729,0.1806,4.0289,0.3005,0.0,0.0,0.0,0.0,0.0,0.0,3.2457,0.1879,0.0,2.8458,0.0894,1.1744,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.9299,0.0,0.0,0.3628,0.0,1.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0149,0.4013,0.0,0.0,0.0,0.0,0.4063,0.0,3.6492,0.9684,0.5239,2.06,1.5415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144071,8.3872,5.3128,0.0,3.4796,0.0,4.2028,0.0,0.4194,0.0,2.0328,2.8839,0.0,0.0,0.0,4.8003,0.0,0.0,2.2017,7.2149,1.5016,5.8446,6.4658,5.24,0.0,0.0,2.951,0.0,3.909,1.8379,0.5671,0.0,0.0,4.9723,1.8373,0.0,0.1184,1.2746,2.1892,0.0,3.8,0.0,2.3897,0.3265,0.0,1.9925,5.0262,0.0,4.073,0.0,3.5565,3.448,0.0,0.0,0.0,3.4203,0.0,3.4401,0.0,0.0,4.7608,0.4793,0.0,2.065,0.0,1.8786,0.0,0.0,2.6058,0.0,0.0,0.0,0.0,0.0,0.0,4.7729,0.0,0.0,3.3515,0.0,0.0,0.0,0.0,0.0,1.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,3.0503,0.0,2.2845,0.0,0.0,0.9191,2.7051,1.9392,0.6839,0.0,0.0,0.0,0.0,2.5463,0.0,3.5472,0.2013,1.608,1.6069,0.0,1.3913,0.0,0.0,0.0,0.0,3.6425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6088,0.0,1.8455,0.6997,0.0,0.0,0.0,0.0,0.0,1.8948,0.5298,0.0,0.4869,0.5088,0.2889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144073,8.2621,7.7617,0.0,5.6996,5.7768,2.6696,0.0,4.1481,3.6199,0.0,5.1351,0.0,0.0,0.0,5.7855,0.1845,0.0,0.7541,3.7929,2.5192,0.0,6.3757,4.5269,0.0,1.9937,0.0,0.0,6.3599,0.0,2.1058,2.0364,0.0,5.0311,1.9164,1.8021,0.0,3.7553,1.0241,1.7248,2.8888,0.0,0.0,0.0,0.0,1.0168,0.0,3.2225,2.9848,0.0,3.4074,0.0,0.0,0.0,0.0,3.5547,0.0,3.6426,0.0,0.0,2.6683,3.384,0.0,0.0,0.0,0.9759,0.0,2.9488,2.1546,0.0,0.0,0.0,0.0,0.0,0.5013,0.3982,2.6085,0.0,2.6381,0.0,0.0,0.0,0.0,0.0,1.4217,0.0,0.0,0.0,0.9411,0.0,0.0,2.67,0.0,4.9087,0.0,0.8831,0.0,0.0,1.2746,0.9359,5.1102,0.0,0.0,0.0,0.0,2.8061,0.7219,0.0,0.0,0.495,2.5546,2.6602,2.1698,0.0,1.7543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0446,0.0,0.0,0.7227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144090,7.9213,9.283,5.4571,5.4967,7.0554,7.4481,1.7754,9.5919,2.0616,0.0,7.1252,0.0,1.5775,1.8839,6.4004,0.2112,0.2002,0.5424,4.8698,0.0,0.2107,2.7063,1.9437,0.0,0.0,0.0,0.0,0.2528,0.0,2.7873,2.7323,0.5562,6.9934,0.0,0.0,2.2376,4.2046,0.426,0.0,0.0,0.0,0.0,4.9744,0.0,2.3877,4.234,0.0147,0.3698,0.0,0.5102,4.4948,0.0,0.0,2.5887,4.6544,0.0,0.0,0.0,0.0,0.0,3.9781,0.0,0.0,0.0,0.0,0.0,0.5381,0.0,5.0533,0.0,0.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.5738,0.0,0.0,1.9215,0.0,0.0,3.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1606,2.1861,0.4897,1.6285,0.0,2.7775,0.3373,0.0,1.2814,0.0,0.0,1.4836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144091,7.3408,8.6525,4.8408,4.9703,6.8525,7.5554,2.7591,8.3736,1.8014,3.3323,6.8424,0.0,2.3625,1.3364,6.2423,2.3515,0.0,1.0937,4.8422,2.4463,1.9975,2.5682,3.7144,0.0,0.0,0.0,0.6667,3.5184,2.5546,2.7945,0.0,3.6284,6.6981,0.0,0.0,1.3425,4.1233,1.4353,0.0,3.1869,0.0,0.0,5.0662,0.0,1.807,0.6057,2.127,0.1001,0.0,0.8629,4.0488,0.0,0.0,1.7463,4.5092,0.0,0.0,0.0,0.0,0.9702,3.526,0.0,0.0,0.0,0.0,0.0,0.0,0.39,5.0397,0.0,0.0,2.7952,0.0,2.7085,0.0,0.0,0.0,0.1012,0.0,0.0,1.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5917,0.0,0.0,1.8737,0.0,0.0,0.0,0.044,0.0,0.0,4.0549,2.2224,0.0,1.6844,0.0,2.4875,0.5616,0.0,0.0,0.0,0.0,1.8791,0.0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144092,8.2138,7.4197,0.3979,6.07,6.7687,0.0,5.8943,5.9396,6.2549,4.2148,5.5364,0.0,5.2364,5.6132,0.0,6.2691,0.0,5.3078,5.8305,4.2099,0.6793,6.527,6.3582,0.0,0.0509,0.0,3.0477,4.6914,4.5787,4.1959,5.9013,0.0,3.0814,1.231,3.2764,0.0588,3.8933,0.9805,0.0,3.6634,0.0,5.5636,0.0,0.0,0.7656,4.8233,0.0,3.6008,0.0,4.3968,0.6208,3.331,8.1096,0.0,1.9335,0.0882,0.0,0.0,0.3702,4.0915,3.7415,0.0,0.6894,0.0,0.7087,0.0,4.5629,2.9947,0.0,0.0,0.0,0.0,0.2982,0.0,4.3117,0.8067,0.0,3.8165,0.0,0.0,0.0,1.9036,0.0,0.0,3.7484,0.0,0.0,2.2778,0.0,0.0,1.5396,0.0,3.3146,0.0,0.0,0.0,0.0,0.0,1.0815,0.0796,0.0,0.2944,0.0,0.0,0.0,1.7929,0.0,0.0,0.039,4.4419,0.1709,0.0,0.4558,0.3238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1113,0.0,0.0,0.0,0.392,0.0,0.0,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5355,0.0,0.0,0.0
SRR2144093,3.3251,8.6985,0.8646,5.3923,0.0,4.8394,0.0,4.9305,0.5167,6.7093,0.5235,0.6947,5.443,5.6008,2.621,4.2466,0.4619,3.8285,4.4891,6.4637,0.0,4.8791,1.4083,0.0,0.0,0.0,5.7153,0.0,0.0,0.0,0.0,1.2763,2.4268,2.1885,0.7755,0.0,0.0,0.4468,0.0,5.5696,0.0,0.0,0.0,0.0,1.4163,3.1976,0.2282,3.3059,0.0,0.0,1.017,0.0,0.0,0.0,1.7899,0.0,0.6463,0.0,2.6093,0.0,0.1797,0.0,0.43,0.0,0.4569,0.0,3.9586,0.0226,0.0,0.0,0.0,0.0,0.0,0.7266,3.615,0.0,0.0,0.5861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695,0.0,0.0,0.0,0.0,1.2575,0.0,0.0,0.0,0.0,0.0,0.5178,2.1338,0.0,0.0,0.1935,0.0,0.0,0.0,0.0,0.0,0.9226,0.0,2.1312,0.0,1.9122,0.0,0.0,0.1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.6962,0.0,0.0,0.0,0.0,1.3444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1969,0.0,0.0,0.0
SRR2144094,5.3793,6.509,0.1178,6.1992,6.2256,2.9993,4.2341,2.1039,5.6366,5.8875,3.5471,0.4045,4.7892,2.0957,3.8905,5.0483,4.8244,3.3872,5.3481,4.7921,6.1143,3.435,4.8495,1.6031,6.2044,0.0,2.1882,1.1031,0.0,2.6827,0.0,1.3711,0.2194,3.351,0.2568,0.0,0.0,4.9226,2.18,2.7651,2.0898,4.0517,0.0,0.0,2.9156,1.5103,2.6491,4.1201,0.0,2.3694,0.0,1.5885,0.0,0.0,2.9291,1.5386,4.3761,0.0,2.2706,4.2119,0.351,0.0,3.1401,1.5463,1.1203,0.3295,1.9197,4.0863,0.0,0.0,0.3045,0.0,3.6824,0.0,3.8117,0.0,0.3818,3.9666,0.0,0.0,0.0,0.3838,4.4235,0.0,0.0,0.0,0.0,1.792,0.0,0.0,0.0,3.8444,0.7309,0.0,1.7365,0.0,0.0,1.4276,0.0,1.6552,0.6682,0.0,1.2748,0.4751,0.0,0.0,0.0,2.9922,1.8434,0.0,0.0,2.48,0.4257,0.7142,0.0,0.0,2.6192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1817,0.0,0.0,0.0,0.0,0.1576,0.0,0.0,0.3375,0.0,0.0,0.7103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144095,6.3002,6.1141,0.0,4.8431,5.2629,5.7762,3.6883,3.0816,0.0,5.8633,2.4286,4.1409,4.9565,2.2614,3.8907,4.5158,2.9205,2.6073,4.8479,5.272,5.4673,2.8277,5.8051,3.0397,4.7491,0.0,3.3921,4.6299,3.5437,3.9191,0.0,0.3139,0.0,3.2965,0.0,2.4437,2.1913,5.2945,3.8628,3.2592,0.0,3.3709,0.0,0.0,3.3611,0.0736,0.0,4.95,0.0,1.1677,0.2712,0.0,0.0,0.0,4.1304,2.9394,0.2849,0.0,1.7987,3.327,0.9623,0.0,3.6619,4.3208,0.0,0.9344,0.0,1.7186,0.0,0.0,0.0,0.3294,3.7271,0.0,3.4895,0.0,0.0,0.8765,0.186,0.0,0.0,0.0,1.0857,0.0,0.0,0.0,0.0,1.7678,0.0,0.0,0.0,0.0,0.4047,0.0,1.4703,0.9296,0.0,0.0,0.4952,0.0,1.0741,0.0,0.0,0.0,0.0,0.0,0.2664,3.9301,1.7347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144096,6.5983,6.0648,0.0,6.3641,5.3332,2.3014,2.9823,1.1919,3.1346,5.5491,5.8415,0.7329,4.5212,2.8973,4.8522,4.0564,3.3413,4.3676,3.9236,4.6652,5.4354,4.4174,5.6531,0.0,5.1042,0.0,2.9113,4.0593,3.8925,5.5891,0.0,0.0,0.0,3.2827,4.3771,3.4462,3.4712,5.5819,5.5749,4.4089,0.0,4.65,3.3302,0.0,3.5045,1.7114,2.7232,3.8099,0.0,2.6046,0.0,2.0416,0.0,1.2934,2.5018,0.0,3.0408,0.0,0.0,3.753,0.0,0.0,3.0941,4.0309,3.4187,0.9214,2.495,3.9176,0.0,0.0,0.5702,0.0,1.0163,0.0,4.4111,0.0,1.9929,4.2348,0.0,1.1165,0.0,3.1271,0.0,0.0,0.997,0.0,0.0,2.8155,0.0,0.0258,4.7945,0.0,0.4641,0.0,0.0,0.0,0.0,0.0,1.7285,1.143,0.0,0.932,0.0,0.5914,1.3992,0.0,0.0,4.5461,1.4924,0.557,0.0,1.2523,0.0,0.3654,0.0,0.0,0.0,1.8789,0.0,0.0,0.0,0.0,0.0,0.0,2.0111,0.0,0.0,0.0,0.0,2.408,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.0,0.3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144098,7.8398,6.7604,0.0,6.2785,5.6312,0.0,6.3663,4.9333,2.7016,5.9048,7.0046,0.0,5.516,4.5372,5.4744,5.8147,4.4407,6.2258,5.956,6.2804,7.2581,3.197,6.2201,0.0,5.5468,0.0,0.0,2.6212,4.7379,6.0617,0.0,0.0,1.9289,0.0,3.3426,2.2307,0.0,4.9033,0.3394,3.0866,0.0,4.4978,0.0,0.0,0.0,1.2302,3.4204,3.174,0.0,2.6822,0.238,2.2999,0.0,1.8627,2.9655,0.1012,2.7234,0.0,0.0,4.6497,3.2406,0.0,2.6246,3.9378,2.378,3.7175,0.3514,4.6792,0.0,0.0,0.0,0.0,0.0,0.0,4.5775,1.1285,0.0,0.8641,0.0,0.0,0.0,4.4694,0.0,2.6656,4.8015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6563,0.0,0.0,0.0,0.0,1.1309,3.1636,0.4904,0.3882,0.0,0.0,0.1337,0.0631,0.0,0.0,0.0,2.2682,0.8065,0.7097,2.0318,0.0,0.0,0.0,0.0,0.0,3.1429,0.0,0.0,0.0,0.0,0.0,0.0,1.5466,0.0,0.0,0.0,0.0,1.6371,0.0,0.0,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144101,7.8522,7.9492,7.8432,5.9722,0.3436,1.32,6.0528,5.8293,0.0,0.6766,3.362,0.0,5.8476,5.7074,0.0,6.6795,2.3091,5.6388,6.4182,1.551,3.1094,4.1635,2.305,0.0,0.0,7.7757,1.0189,3.9006,1.4902,3.7254,6.0952,0.0,4.744,0.0,3.87,4.6456,2.6151,0.2292,0.0,3.8266,0.0,3.4282,2.8676,0.0,3.1976,1.8597,3.5151,3.7737,0.0,1.5908,0.0,5.6126,4.7594,5.477,2.7652,5.3676,0.0,0.0,0.466,0.0,4.9552,0.0,2.9682,0.0,2.749,0.0,4.5975,0.0483,0.0,0.0,1.1499,0.0,1.8537,0.0,3.2212,0.0,0.0,0.3448,0.0,0.0,0.0,1.6625,0.0,3.3034,1.6552,0.0,0.0,0.9729,0.0,2.2246,0.0,0.0,0.8505,0.0,0.0,0.0,0.0,0.0,0.8219,2.3004,0.7416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032,0.0,0.0,0.153,1.9988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1152,0.0,0.0,0.0,0.0,0.2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536,0.0,0.0,0.0,0.0,0.0,2.0941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326,0.0,0.0,0.0
SRR2144103,6.7351,7.3065,0.8102,5.9222,5.9127,0.0,3.3953,5.168,6.2803,0.0,4.5517,0.2927,3.6958,2.4075,4.85,1.9258,0.0,4.5152,6.6377,2.4596,5.1892,5.9311,5.2061,3.5307,3.0575,0.0,0.0,4.2449,0.0,4.8259,0.0,0.0,2.225,0.9678,2.1811,3.0675,1.0405,5.5461,0.0,4.7323,0.0,4.8651,2.5966,0.0,0.9324,0.0,0.3949,4.67,0.0,3.2202,5.9445,2.0877,0.0,2.7131,3.641,0.0,0.3675,0.0,3.9483,2.0534,2.0852,0.0,3.0787,0.0,0.0,0.0327,0.0225,5.1684,0.0,0.0,0.0,0.0,3.8638,0.0,3.4209,0.4953,0.0,3.0237,0.0,0.0,0.0,0.0,0.0,4.5404,2.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0251,0.0,2.1948,0.0,0.0,1.9152,0.7014,0.0,0.0,0.0,0.0,0.6055,0.0,2.0685,1.8261,0.0,0.6262,1.1607,2.0481,2.2696,0.4371,2.081,0.0,0.7759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334,3.1786,0.0,2.0791,0.0285,2.7507,0.0,0.0,0.586,0.0,0.0,1.0763,1.5331,0.0,0.0,1.1158,0.0,0.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7332,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.0,0.0,0.0,0.0,0.0
SRR2144105,6.9198,6.7777,0.0,6.1628,5.5982,2.0395,5.8377,3.4136,3.6929,5.1669,5.0345,0.0,4.4468,5.3442,5.3831,5.1165,2.3283,5.8144,4.4784,4.557,6.1764,4.3304,5.2646,4.9266,6.7518,0.0,4.3505,3.7001,4.2147,4.2428,0.0,0.0,0.0,4.2296,3.2509,4.6613,2.7336,6.2675,2.9691,1.8791,0.1086,4.8479,3.5266,0.0,3.1692,3.3543,4.2765,3.0538,0.0,1.5321,0.0,2.7867,0.0,3.1441,0.0,3.7255,1.7975,0.0,0.6065,3.418,0.7882,0.0,2.3266,4.0181,1.5008,4.2135,3.3276,2.6343,0.0,0.0,0.0,0.3107,2.4879,0.0,3.3896,0.0,0.0,3.5312,0.0,0.0,2.6315,3.1813,0.0,0.0,3.1565,0.0,0.0,4.7081,0.0,0.9721,0.9832,0.0,0.0,4.2873,0.0,0.8099,0.0,0.0,1.9509,0.0,0.0,2.2177,0.0,0.5164,0.0,0.0,1.624,0.0,2.3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976,0.0,0.0,0.0,0.0,0.0,1.1196,0.0,0.0,0.0,0.0,1.0902,0.0,0.0,0.2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR2144106,6.9971,6.7512,0.0,5.59,7.1066,2.0311,2.373,3.4557,5.8427,1.5101,2.8964,0.0,2.1573,3.2203,6.9055,0.0,0.0,2.087,6.7266,3.592,5.8997,5.4918,5.7867,0.0,5.6958,0.0,0.0,4.2748,3.4634,2.4576,0.0,0.0,0.0,4.9714,0.0,0.2515,3.187,2.4719,0.4144,5.9736,0.0,5.6499,2.2915,0.0,2.3509,3.7435,2.4671,4.4892,0.0,4.4205,4.839,0.0,0.0,0.0,3.7976,2.0518,3.9046,0.0,1.7504,2.6582,0.7432,0.0,1.6707,2.0924,0.9166,0.0,2.7642,2.757,0.0,0.0,0.0,0.0,3.2391,0.0,4.0969,0.0,0.0,3.764,0.0,0.0,0.0,2.0978,4.8886,0.0,0.3115,0.0,0.0,0.0,0.0,0.0,2.2577,0.0,4.0076,0.0,2.061,0.0,0.0,0.6165,2.5506,1.5156,0.113,1.1328,0.0,0.0,2.0806,0.0,1.1652,0.0,0.0,0.0,0.0,1.0515,0.0,0.0,0.0,0.0,0.0,2.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.8008,0.97,0.0,0.0,0.0,3.9107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5906,0.0,0.0,0.0
